,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature
917,2023-07-07,40498.9,90.0,5.5,4.8,22.5
918,2023-07-08,28186.6,372.0,0.0,3.4,24.7
919,2023-07-09,47577.3,358.0,0.0,4.5,27.5
920,2023-07-10,29803.9,0.0,0.1,4.6,26.5
921,2023-07-11,30878.1,17.0,15.7,6.8,18.3
922,2023-07-12,54856.9,0.0,17.599999999999998,4.0,17.0
923,2023-07-13,32392.5,258.0,4.6,6.1,20.8
924,2023-07-14,37257.8,553.0,0.0,5.5,21.2
925,2023-07-15,33481.2,0.0,7.7,4.2,16.4
926,2023-07-16,39273.5,12.0,11.7,7.8,17.4
927,2023-07-17,29249.2,151.0,0.7,6.4,18.7
928,2023-07-18,26063.9,372.0,1.1,4.7,20.9
929,2023-07-19,29648.6,228.0,0.7,5.0,18.9
930,2023-07-20,29535.4,318.0,1.2999999999999998,5.3,20.2
931,2023-07-21,45297.5,207.0,0.2,5.7,18.0
932,2023-07-22,49392.1,137.0,3.3,3.5,16.1
933,2023-07-23,58774.5,417.0,0.4,4.7,21.0
934,2023-07-24,42699.3,0.0,20.4,7.0,17.8
935,2023-07-25,53007.7,231.0,1.1,5.0,19.8
936,2023-07-26,40417.9,299.0,0.5,5.2,18.2
937,2023-07-27,42173.6,477.0,0.0,3.9,20.1
938,2023-07-28,44557.8,324.0,0.0,4.2,20.8
939,2023-07-29,36773.4,464.0,0.0,4.1,21.6
940,2023-07-30,50075.5,137.0,3.1,4.7,20.3
941,2023-07-31,38301.9,137.0,2.6999999999999997,3.3,18.7
942,2023-08-01,41481.1,107.0,0.30000000000000004,3.7,21.1
943,2023-08-02,47045.4,77.0,18.5,3.1,21.3
944,2023-08-03,46340.0,156.0,0.4,3.6,22.9
945,2023-08-04,47168.6,9.0,0.2,4.2,19.3
946,2023-08-05,45538.3,137.0,3.6000000000000005,3.4,20.6
947,2023-08-06,45753.6,0.0,2.6,3.7,18.0
948,2023-08-07,30212.6,4.0,43.1,7.5,17.6
949,2023-08-08,27417.3,0.0,2.9,3.3,18.3
950,2023-08-09,34866.9,43.0,0.9,4.2,15.6
951,2023-08-10,45050.0,75.0,0.0,2.9,18.5
952,2023-08-11,38740.8,208.0,0.39999999999999997,5.2,20.7
953,2023-08-12,40830.1,283.0,0.1,4.7,22.2
954,2023-08-13,43182.9,79.0,0.1,4.7,19.6
955,2023-08-14,50055.5,0.0,5.1,5.6,19.5
956,2023-08-15,49633.4,4.0,4.8,3.3,18.4
957,2023-08-16,44630.5,175.0,0.3,4.3,22.8
958,2023-08-17,52451.6,243.0,0.0,6.3,22.8
959,2023-08-18,69574.0,302.0,0.7,4.6,21.1
960,2023-08-19,56379.9,0.0,4.3,4.7,18.9
961,2023-08-20,39385.6,0.0,3.6,4.0,20.3
962,2023-08-21,30349.2,247.0,0.0,5.7,23.6
963,2023-08-22,27840.1,219.0,0.0,4.1,21.9
964,2023-08-23,37408.7,117.0,5.8,4.7,21.6
965,2023-08-24,30622.6,108.0,0.0,2.7,20.4
966,2023-08-25,62685.1,0.0,1.4,4.5,16.1
967,2023-08-26,59203.1,0.0,30.8,4.3,15.7
968,2023-08-27,37177.1,91.0,18.8,5.4,18.6
969,2023-08-28,33350.5,43.0,14.2,3.1,20.2
970,2023-08-29,34655.0,132.0,0.0,3.9,18.5
971,2023-08-30,35086.9,145.0,0.0,2.6,18.1
972,2023-08-31,71257.7,60.0,0.0,2.9,19.3
973,2023-09-01,59708.1,238.0,0.5,3.6,22.2
974,2023-09-02,29576.3,251.0,0.1,4.0,20.5
975,2023-09-03,45282.1,24.0,0.2,3.7,17.7
976,2023-09-04,28246.0,234.0,0.0,4.8,24.5
977,2023-09-05,39388.8,235.0,0.0,6.4,24.6
978,2023-09-06,40287.5,190.0,0.0,5.3,19.1
979,2023-09-07,39704.8,0.0,0.0,4.9,18.6
980,2023-09-08,49195.9,0.0,0.0,2.8,17.9
981,2023-09-09,45967.3,55.0,0.0,2.4,18.8
982,2023-09-10,37466.3,214.0,0.1,3.1,21.9
983,2023-09-11,24866.1,0.0,0.5,5.8,17.7
984,2023-09-12,51681.7,208.0,0.0,4.4,20.6
985,2023-09-13,41826.3,194.0,0.0,6.8,16.7
986,2023-09-14,31247.6,23.0,0.30000000000000004,4.2,14.1
987,2023-09-15,53802.6,0.0,4.9,3.9,16.4
988,2023-09-16,49660.6,6.0,1.5,3.8,14.9
989,2023-09-17,49764.8,250.0,0.0,4.6,15.0
990,2023-09-18,21393.2,0.0,23.2,6.1,16.0
991,2023-09-19,44527.6,86.0,0.7,7.1,16.3
992,2023-09-20,36948.2,0.0,0.7,4.2,16.2
993,2023-09-21,38206.7,0.0,14.200000000000001,6.3,17.7
994,2023-09-22,78728.0,215.0,4.8,3.2,16.0
995,2023-09-23,61566.3,323.0,0.0,3.8,16.7
996,2023-09-24,71763.1,121.0,0.1,5.1,15.0
997,2023-09-25,44569.7,0.0,0.1,7.2,15.4
998,2023-09-26,58482.2,74.0,0.0,3.8,16.8
999,2023-09-27,42753.7,129.0,0.0,3.6,18.6
1000,2023-09-28,49980.6,0.0,1.6,4.7,16.5
1001,2023-09-29,85775.4,105.0,0.0,5.1,16.2
1002,2023-09-30,59243.1,260.0,0.0,5.1,18.6
1003,2023-10-01,54712.3,0.0,0.0,2.9,14.3
1004,2023-10-02,24606.2,0.0,0.0,2.9,16.1
1005,2023-10-03,23020.3,0.0,0.0,2.3,14.3
1006,2023-10-04,40027.3,0.0,0.0,6.2,16.7
1007,2023-10-05,31813.8,0.0,0.1,3.5,13.3
1008,2023-10-06,35900.7,0.0,0.1,7.0,15.0
1009,2023-10-07,36723.7,0.0,0.0,5.3,11.9
1010,2023-10-08,44840.1,0.0,0.0,3.9,11.1
1011,2023-10-09,16270.3,0.0,0.0,2.8,8.5
1012,2023-10-10,29415.9,0.0,4.7,3.9,13.3
1013,2023-10-11,22991.0,0.0,0.0,7.6,14.2
1014,2023-10-12,20841.3,0.0,0.0,8.1,13.2
1015,2023-10-13,53170.6,0.0,10.4,3.6,9.7
1016,2023-10-14,33709.0,0.0,0.0,7.3,11.4
1017,2023-10-15,41559.2,0.0,0.0,5.8,11.0
1018,2023-10-16,29502.9,0.0,0.0,3.9,9.1
1019,2023-10-17,23228.8,0.0,0.0,5.0,11.9
1020,2023-10-18,30003.7,0.0,0.0,4.0,9.2
1021,2023-10-19,27008.5,0.0,0.0,6.5,3.8
1022,2023-10-20,50623.8,0.0,0.0,8.9,4.1
1023,2023-10-21,33250.3,0.0,1.9000000000000001,8.8,2.7
1024,2023-10-22,31173.4,0.0,0.5,5.2,4.1
1025,2023-10-23,13474.6,0.0,0.0,3.9,8.3
1026,2023-10-24,28831.6,0.0,0.0,4.5,6.5
1027,2023-10-25,46485.6,0.0,0.0,7.3,3.0
1028,2023-10-26,31475.1,0.0,0.0,5.0,3.3
1029,2023-10-27,67928.4,0.0,0.0,4.5,1.9
1030,2023-10-28,34949.9,0.0,0.0,4.3,2.1
1031,2023-10-29,32624.8,0.0,0.0,7.5,1.4
1032,2023-10-30,38014.0,0.0,6.5,9.2,0.6
1033,2023-10-31,49905.4,0.0,0.9,8.9,0.9
1034,2023-11-01,45766.7,0.0,0.2,4.7,1.0
1035,2023-11-02,42638.8,0.0,9.0,10.0,2.6
1036,2023-11-03,57937.1,0.0,5.0,8.6,4.3
1037,2023-11-04,63944.5,0.0,0.2,7.4,4.8
1038,2023-11-05,58175.8,0.0,0.6,5.5,5.2
1039,2023-11-06,35056.3,0.0,12.5,5.3,5.6
1040,2023-11-07,30261.1,0.0,2.6999999999999997,4.7,5.3
1041,2023-11-08,48045.0,0.0,0.0,2.4,4.1
1042,2023-11-09,50769.5,0.0,1.2000000000000002,7.2,4.2
1043,2023-11-10,67662.2,0.0,0.0,4.7,4.4
1044,2023-11-11,46659.9,0.0,0.1,5.4,3.2
1045,2023-11-12,59335.2,0.0,0.0,6.2,2.0
1046,2023-11-13,33734.6,0.0,0.0,5.5,0.2
1047,2023-11-14,60746.8,0.0,0.0,6.1,0.4
1048,2023-11-15,35529.9,0.0,0.0,4.4,-2.6
1049,2023-11-16,59719.4,0.0,0.0,4.0,-2.4
1050,2023-11-17,64741.4,0.0,0.0,3.2,-2.8
1051,2023-11-18,72979.2,0.0,0.0,3.1,-5.6
1052,2023-11-19,66398.7,0.0,0.7000000000000001,5.9,-3.7
1053,2023-11-20,38195.2,0.0,0.2,3.7,-0.5
1054,2023-11-21,54562.7,0.0,0.0,4.1,-0.6
1055,2023-11-22,40530.8,0.0,0.0,7.7,5.7
1056,2023-11-23,57558.5,0.0,0.0,9.2,6.4
1057,2023-11-24,57811.0,0.0,0.0,7.0,2.3
1058,2023-11-25,60801.9,0.0,0.1,5.0,2.1
1059,2023-11-26,58907.8,0.0,0.0,3.8,0.3
1060,2023-11-27,30136.0,0.0,0.30000000000000004,7.0,-2.5
1061,2023-11-28,51298.1,0.0,0.6000000000000001,7.7,-3.7
1062,2023-11-29,36785.7,0.0,0.9,9.0,-1.0
1063,2023-11-30,50100.1,0.0,0.1,5.6,-1.6
1064,2023-12-01,52068.2,0.0,0.0,3.5,-4.5
1065,2023-12-02,38303.4,0.0,0.0,4.0,-7.2
1066,2023-12-03,39691.3,0.0,0.0,3.7,-8.6
1067,2023-12-04,20949.4,0.0,0.0,2.8,-9.9
1068,2023-12-05,43042.6,0.0,0.0,3.4,-10.2
1069,2023-12-06,22048.5,0.0,0.9,3.0,-7.7
1070,2023-12-07,41917.8,0.0,0.4,3.6,-4.4
1071,2023-12-08,90128.2,0.0,0.30000000000000004,5.7,-1.0
1072,2023-12-09,41581.9,0.0,3.3000000000000003,4.5,1.1
1073,2023-12-10,32211.4,0.0,0.7000000000000001,5.7,-0.1
1074,2023-12-11,23474.8,0.0,0.5,7.6,-0.3
1075,2023-12-12,26703.1,0.0,0.0,3.5,-0.4
1076,2023-12-13,46479.4,0.0,0.0,3.6,-3.8
1077,2023-12-14,54386.6,0.0,0.1,2.9,-4.9
1078,2023-12-15,59862.7,0.0,0.0,2.0,-3.7
1079,2023-12-16,32715.4,0.0,0.0,5.2,8.8
1080,2023-12-17,37662.4,0.0,0.0,2.8,3.6
1081,2023-12-18,0.0,0.0,1.1,2.4,3.9
1082,2023-12-19,0.0,0.0,0.0,4.2,3.0
1083,2023-12-20,0.0,0.0,0.0,2.2,-0.2
1084,2023-12-21,0.0,0.0,0.0,4.6,-1.4
1085,2023-12-22,0.0,0.0,0.0,5.1,-1.1
1086,2023-12-23,0.0,0.0,0.0,3.4,-4.4
1087,2023-12-24,0.0,0.0,0.0,2.5,-4.6
1088,2023-12-25,0.0,0.0,0.0,2.0,-5.2
1089,2023-12-26,0.0,0.0,0.0,2.2,-3.3
1090,2023-12-27,0.0,0.0,0.0,2.4,-4.2
