,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,fellesferie,is_may,covid_restriction_christmas,week_number,custom_regressor,fall_start,covid_loose_fall21,christmas_shopping,days_since_last,days_until_next,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
688,2022-11-20,51734.8,0.0,0.0,4.8,4.0,6,11,0,0,0,0,False,False,False,46,0.0,False,False,True,0,10,False,False,False,False,False,False,True
689,2022-11-21,22287.3,0.0,0.0,7.7,2.7,0,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,9,True,False,False,False,False,False,False
690,2022-11-22,27711.5,0.0,0.0,10.5,6.4,1,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,8,False,True,False,False,False,False,False
691,2022-11-23,36026.6,0.0,0.0,10.3,8.6,2,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,7,False,False,True,False,False,False,False
692,2022-11-24,25181.7,0.0,2.2,13.9,9.5,3,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,6,False,False,False,True,False,False,False
693,2022-11-25,56233.3,0.0,5.7,12.0,9.9,4,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,5,False,False,False,False,True,False,False
694,2022-11-26,90896.3,0.0,0.4,8.4,10.1,5,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,4,False,False,False,False,False,True,False
695,2022-11-27,52823.6,0.0,13.5,12.0,10.7,6,11,0,0,0,0,False,False,False,47,0.0,False,False,True,0,3,False,False,False,False,False,False,True
696,2022-11-28,25388.1,0.0,0.0,9.4,9.1,0,11,0,0,0,0,False,False,False,48,0.0,False,False,True,0,2,True,False,False,False,False,False,False
697,2022-11-29,24819.7,0.0,0.0,9.1,7.3,1,11,0,0,0,0,False,False,False,48,0.0,False,False,True,0,1,False,True,False,False,False,False,False
698,2022-11-30,22875.7,0.0,0.0,4.0,6.7,2,11,0,0,0,0,False,False,False,48,0.0,False,False,True,0,0,False,False,True,False,False,False,False
699,2022-12-01,21946.9,0.0,0.0,2.8,5.1,3,12,0,0,0,0,False,False,False,48,0.0,False,False,True,1,29,False,False,False,True,False,False,False
700,2022-12-02,55434.7,0.0,0.0,3.5,5.0,4,12,0,0,0,1,False,False,False,48,0.0,False,False,True,2,28,False,False,False,False,True,False,False
701,2022-12-03,106062.8,0.0,0.0,4.4,4.7,5,12,0,0,0,1,False,False,False,48,0.0,False,False,True,3,27,False,False,False,False,False,True,False
702,2022-12-04,44701.3,0.0,0.0,2.9,2.0,6,12,0,0,0,0,False,False,False,48,0.0,False,False,True,4,26,False,False,False,False,False,False,True
703,2022-12-05,19652.2,0.0,0.0,3.2,2.0,0,12,0,0,0,0,False,False,False,49,0.0,False,False,True,5,25,True,False,False,False,False,False,False
704,2022-12-06,21960.8,0.0,0.2,7.6,3.4,1,12,0,0,0,0,False,False,False,49,0.0,False,False,True,0,24,False,True,False,False,False,False,False
705,2022-12-07,17306.6,0.0,0.0,6.0,1.3,2,12,0,0,0,0,False,False,False,49,0.0,False,False,True,0,23,False,False,True,False,False,False,False
706,2022-12-08,29816.8,0.0,0.0,7.2,1.3,3,12,0,0,0,0,False,False,False,49,0.0,False,False,True,0,22,False,False,False,True,False,False,False
707,2022-12-09,51558.6,0.0,0.0,7.5,1.2,4,12,0,0,0,1,False,False,False,49,0.0,False,False,True,0,21,False,False,False,False,True,False,False
708,2022-12-10,91899.1,0.0,0.0,5.7,-1.7,5,12,0,0,0,1,False,False,False,49,0.0,False,False,True,0,20,False,False,False,False,False,True,False
709,2022-12-11,31702.6,0.0,0.0,6.6,-0.9,6,12,0,0,0,0,False,False,False,49,0.0,False,False,True,0,19,False,False,False,False,False,False,True
710,2022-12-12,17115.1,0.0,0.0,6.7,-0.8,0,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,18,True,False,False,False,False,False,False
711,2022-12-13,19297.8,0.0,1.0,9.6,2.6,1,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,17,False,True,False,False,False,False,False
712,2022-12-14,33680.3,0.0,0.0,5.3,-1.5,2,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,16,False,False,True,False,False,False,False
713,2022-12-15,27928.5,0.0,0.0,5.3,-3.5,3,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,15,False,False,False,True,False,False,False
714,2022-12-16,55772.9,0.0,2.3,6.1,2.0,4,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,14,False,False,False,False,True,False,False
715,2022-12-17,85772.8,0.0,1.7,7.6,5.8,5,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,13,False,False,False,False,False,True,False
716,2022-12-18,35108.6,0.0,0.30000000000000004,7.6,6.5,6,12,0,0,0,0,False,False,False,50,0.0,False,False,False,0,12,False,False,False,False,False,False,True
717,2022-12-19,23107.7,0.0,2.8,10.9,7.3,0,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,11,True,False,False,False,False,False,False
718,2022-12-20,33780.2,0.0,3.6,9.5,8.9,1,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,10,False,True,False,False,False,False,False
719,2022-12-21,34834.0,0.0,4.3999999999999995,6.2,6.1,2,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,9,False,False,True,False,False,False,False
720,2022-12-22,30076.1,0.0,0.1,5.9,6.5,3,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,8,False,False,False,True,False,False,False
721,2022-12-23,26593.7,0.0,0.0,6.2,3.3,4,12,0,0,0,1,False,False,False,51,0.0,False,False,False,0,7,False,False,False,False,True,False,False
722,2022-12-24,0.0,0.0,0.0,7.8,2.3,5,12,0,0,0,1,False,False,False,51,0.0,False,False,False,0,6,False,False,False,False,False,True,False
723,2022-12-25,0.0,0.0,2.9,12.2,7.9,6,12,0,0,0,0,False,False,False,51,0.0,False,False,False,0,5,False,False,False,False,False,False,True
724,2022-12-26,29473.7,0.0,4.7,11.2,8.2,0,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,4,True,False,False,False,False,False,False
725,2022-12-27,30750.8,0.0,0.7999999999999999,13.7,6.2,1,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,3,False,True,False,False,False,False,False
726,2022-12-28,35624.5,0.0,0.0,9.3,5.3,2,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,2,False,False,True,False,False,False,False
727,2022-12-29,29438.7,0.0,2.6,12.6,7.9,3,12,0,0,0,0,False,False,False,52,0.0,False,False,False,0,1,False,False,False,True,False,False,False
728,2022-12-30,34060.6,0.0,16.7,14.2,8.6,4,12,1,0,0,0,False,False,False,52,0.0,False,False,False,0,0,False,False,False,False,True,False,False
729,2022-12-31,0.0,0.0,3.0,17.6,8.9,5,12,0,0,0,0,False,False,False,52,0.0,False,False,False,1,31,False,False,False,False,False,True,False
730,2023-01-01,34446.3,0.0,0.3,3.9,1.7,6,1,0,0,0,0,False,False,False,52,0.0,False,False,False,2,30,False,False,False,False,False,False,True
731,2023-01-02,32300.8,0.0,2.8,3.5,3.8,0,1,0,0,0,0,False,False,False,1,0.0,False,False,False,3,29,True,False,False,False,False,False,False
732,2023-01-03,23013.3,0.0,0.1,11.1,5.2,1,1,0,0,0,0,False,False,False,1,0.0,False,False,False,4,28,False,True,False,False,False,False,False
733,2023-01-04,19316.7,0.0,1.7000000000000002,13.8,7.0,2,1,0,0,0,0,False,False,False,1,0.0,False,False,False,5,27,False,False,True,False,False,False,False
734,2023-01-05,20106.8,0.0,0.0,13.6,3.2,3,1,0,0,0,0,False,False,False,1,0.0,False,False,False,0,26,False,False,False,True,False,False,False
735,2023-01-06,33481.0,0.0,6.5,14.2,8.2,4,1,0,0,0,0,False,False,False,1,0.0,False,False,False,0,25,False,False,False,False,True,False,False
736,2023-01-07,57195.3,0.0,11.4,13.0,9.0,5,1,0,0,1,0,False,False,False,1,0.0,False,False,False,0,24,False,False,False,False,False,True,False
737,2023-01-08,26743.1,0.0,3.9,11.4,8.4,6,1,0,0,0,0,False,False,False,1,0.0,False,False,False,0,23,False,False,False,False,False,False,True
738,2023-01-09,15968.9,0.0,0.9,9.4,7.8,0,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,22,True,False,False,False,False,False,False
739,2023-01-10,17510.8,0.0,3.2,15.0,7.0,1,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,21,False,True,False,False,False,False,False
740,2023-01-11,21575.6,0.0,4.3,16.2,8.7,2,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,20,False,False,True,False,False,False,False
741,2023-01-12,27689.1,0.0,1.4,5.7,5.6,3,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,19,False,False,False,True,False,False,False
742,2023-01-13,38862.1,0.0,2.8,5.3,5.6,4,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,18,False,False,False,False,True,False,False
743,2023-01-14,82296.8,0.0,0.7,10.7,5.3,5,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,17,False,False,False,False,False,True,False
744,2023-01-15,23727.3,0.0,0.0,8.6,5.4,6,1,0,0,0,0,False,False,False,2,0.0,False,False,False,0,16,False,False,False,False,False,False,True
745,2023-01-16,15614.7,0.0,0.0,3.7,4.0,0,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,15,True,False,False,False,False,False,False
746,2023-01-17,17102.1,0.0,7.1,3.9,1.3,1,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,14,False,True,False,False,False,False,False
747,2023-01-18,28380.2,0.0,0.0,2.7,1.3,2,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,13,False,False,True,False,False,False,False
748,2023-01-19,19411.8,0.0,0.3,2.7,1.2,3,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,12,False,False,False,True,False,False,False
749,2023-01-20,47739.1,0.0,0.0,2.0,0.6,4,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,11,False,False,False,False,True,False,False
750,2023-01-21,78685.7,0.0,0.0,5.2,2.2,5,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,10,False,False,False,False,False,True,False
751,2023-01-22,23400.4,0.0,0.0,8.2,2.4,6,1,0,0,0,0,False,False,False,3,0.0,False,False,False,0,9,False,False,False,False,False,False,True
752,2023-01-23,13222.2,0.0,0.8,7.4,4.7,0,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,8,True,False,False,False,False,False,False
753,2023-01-24,18803.9,0.0,6.9,6.4,7.4,1,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,7,False,True,False,False,False,False,False
754,2023-01-25,22267.5,0.0,4.1,7.0,7.4,2,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,6,False,False,True,False,False,False,False
755,2023-01-26,19216.6,0.0,0.0,8.7,5.5,3,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,5,False,False,False,True,False,False,False
756,2023-01-27,59764.2,0.0,0.0,4.7,3.6,4,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,4,False,False,False,False,True,False,False
757,2023-01-28,104699.0,0.0,0.0,7.1,7.1,5,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,3,False,False,False,False,False,True,False
758,2023-01-29,31410.9,0.0,3.8000000000000003,12.1,7.7,6,1,0,0,0,0,False,False,False,4,0.0,False,False,False,0,2,False,False,False,False,False,False,True
759,2023-01-30,19088.6,0.0,1.5,16.1,5.5,0,1,0,0,0,0,False,False,False,5,0.0,False,False,False,0,1,True,False,False,False,False,False,False
760,2023-01-31,17762.4,0.0,2.6,13.4,6.0,1,1,0,0,0,0,False,False,False,5,0.0,False,False,False,0,0,False,True,False,False,False,False,False
761,2023-02-01,25094.2,0.0,2.7,11.3,6.7,2,2,0,0,0,0,False,False,False,5,0.0,False,False,False,1,27,False,False,True,False,False,False,False
762,2023-02-02,18914.1,0.0,7.6,10.3,4.0,3,2,0,0,0,0,False,False,False,5,0.0,False,False,False,2,26,False,False,False,True,False,False,False
763,2023-02-03,86629.2,0.0,4.6,14.0,8.1,4,2,0,0,0,0,False,False,False,5,0.0,False,False,False,3,25,False,False,False,False,True,False,False
764,2023-02-04,122846.9,0.0,4.1,10.0,4.2,5,2,0,0,0,0,False,False,False,5,0.0,False,False,False,4,24,False,False,False,False,False,True,False
765,2023-02-05,33863.7,0.0,4.300000000000001,10.9,7.9,6,2,0,0,0,0,False,False,False,5,0.0,False,False,False,5,23,False,False,False,False,False,False,True
766,2023-02-06,16639.4,0.0,0.0,5.1,7.2,0,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,22,True,False,False,False,False,False,False
767,2023-02-07,14966.1,0.0,1.8,5.7,7.6,1,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,21,False,True,False,False,False,False,False
768,2023-02-08,19967.4,0.0,0.0,13.4,7.1,2,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,20,False,False,True,False,False,False,False
769,2023-02-09,22071.9,0.0,2.8,15.1,7.5,3,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,19,False,False,False,True,False,False,False
770,2023-02-10,61706.3,0.0,12.200000000000001,10.5,8.2,4,2,0,0,1,0,False,False,False,6,0.0,False,False,False,0,18,False,False,False,False,True,False,False
771,2023-02-11,117297.8,0.0,1.8,9.8,9.5,5,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,17,False,False,False,False,False,True,False
772,2023-02-12,30323.4,0.0,0.1,4.5,8.6,6,2,0,0,0,0,False,False,False,6,0.0,False,False,False,0,16,False,False,False,False,False,False,True
773,2023-02-13,11388.1,0.0,0.0,3.4,7.9,0,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,15,True,False,False,False,False,False,False
774,2023-02-14,28652.5,0.0,0.0,6.5,6.5,1,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,14,False,True,False,False,False,False,False
775,2023-02-15,29632.9,0.0,1.1,9.1,8.5,2,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,13,False,False,True,False,False,False,False
776,2023-02-16,21574.8,0.0,0.9,6.3,9.0,3,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,12,False,False,False,True,False,False,False
777,2023-02-17,82630.5,0.0,3.3000000000000003,20.1,8.4,4,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,11,False,False,False,False,True,False,False
778,2023-02-18,133391.5,0.0,0.0,8.8,5.5,5,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,10,False,False,False,False,False,True,False
779,2023-02-19,31397.5,0.0,13.2,7.6,7.3,6,2,0,0,0,0,False,False,False,7,0.0,False,False,False,0,9,False,False,False,False,False,False,True
780,2023-02-20,19196.1,0.0,9.1,14.4,8.8,0,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,8,True,False,False,False,False,False,False
781,2023-02-21,18163.6,0.0,0.0,8.9,8.9,1,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,7,False,True,False,False,False,False,False
782,2023-02-22,24878.8,0.0,0.0,7.8,7.0,2,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,6,False,False,True,False,False,False,False
783,2023-02-23,30614.7,0.0,0.0,10.3,6.8,3,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,5,False,False,False,True,False,False,False
784,2023-02-24,42956.6,0.0,0.0,13.8,6.4,4,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,4,False,False,False,False,True,False,False
785,2023-02-25,82580.5,0.0,0.0,7.4,4.9,5,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,3,False,False,False,False,False,True,False
786,2023-02-26,27521.7,0.0,0.0,4.5,5.7,6,2,0,0,0,0,False,False,False,8,0.0,False,False,False,0,2,False,False,False,False,False,False,True
787,2023-02-27,12512.0,0.0,0.0,4.6,6.5,0,2,0,0,0,0,False,False,False,9,0.0,False,False,False,0,1,True,False,False,False,False,False,False
788,2023-02-28,29024.1,0.0,0.0,6.7,7.8,1,2,0,0,0,0,False,False,False,9,0.0,False,False,False,0,0,False,True,False,False,False,False,False
789,2023-03-01,29351.8,360.0,0.0,2.8,7.8,2,3,0,0,0,0,False,False,False,9,0.0,False,False,False,1,30,False,False,True,False,False,False,False
790,2023-03-02,20377.7,360.0,0.0,5.6,7.4,3,3,0,0,0,0,False,False,False,9,0.0,False,False,False,2,29,False,False,False,True,False,False,False
791,2023-03-03,55172.3,113.4,0.0,12.2,7.9,4,3,0,0,0,0,False,False,False,9,0.0,False,False,False,3,28,False,False,False,False,True,False,False
792,2023-03-04,87771.8,240.0,0.0,13.2,3.9,5,3,0,0,0,0,False,False,False,9,0.0,False,False,False,4,27,False,False,False,False,False,True,False
793,2023-03-05,35167.3,380.0,0.0,7.1,3.4,6,3,0,0,0,0,False,False,False,9,0.0,False,False,False,5,26,False,False,False,False,False,False,True
794,2023-03-06,8394.2,180.1,0.0,4.1,2.2,0,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,25,True,False,False,False,False,False,False
795,2023-03-07,19942.8,360.0,0.0,4.1,1.6,1,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,24,False,True,False,False,False,False,False
796,2023-03-08,45868.1,113.4,0.0,8.2,3.4,2,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,23,False,False,True,False,False,False,False
797,2023-03-09,23666.8,200.0,0.0,7.2,2.0,3,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,22,False,False,False,True,False,False,False
798,2023-03-10,53785.4,366.7,0.0,4.4,0.6,4,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,21,False,False,False,False,True,False,False
799,2023-03-11,85184.6,186.79999999999998,0.0,12.2,0.8,5,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,20,False,False,False,False,False,True,False
800,2023-03-12,30915.3,46.9,0.0,10.5,2.8,6,3,0,0,0,0,False,False,False,10,0.0,False,False,False,0,19,False,False,False,False,False,False,True
801,2023-03-13,20606.0,46.800000000000004,0.0,12.2,6.7,0,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,18,True,False,False,False,False,False,False
802,2023-03-14,22979.0,140.0,0.0,13.1,5.5,1,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,17,False,True,False,False,False,False,False
803,2023-03-15,24795.7,346.7,0.0,8.4,5.1,2,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,16,False,False,True,False,False,False,False
804,2023-03-16,21403.7,40.2,0.0,15.2,4.9,3,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,15,False,False,False,True,False,False,False
805,2023-03-17,44618.8,60.300000000000004,0.0,12.2,7.5,4,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,14,False,False,False,False,True,False,False
806,2023-03-18,80626.6,280.2,0.0,3.9,10.0,5,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,13,False,False,False,False,False,True,False
807,2023-03-19,34554.4,46.9,0.0,6.9,9.1,6,3,0,0,0,0,False,False,False,11,0.0,False,False,False,0,12,False,False,False,False,False,False,True
808,2023-03-20,16070.3,360.0,0.0,6.2,8.6,0,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,11,True,False,False,False,False,False,False
809,2023-03-21,20525.1,40.2,0.0,9.8,6.7,1,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,10,False,True,False,False,False,False,False
810,2023-03-22,25327.1,360.0,0.0,9.8,9.7,2,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,9,False,False,True,False,False,False,False
811,2023-03-23,23519.4,40.2,0.0,9.3,8.4,3,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,8,False,False,False,True,False,False,False
812,2023-03-24,47251.4,60.300000000000004,0.0,6.0,7.3,4,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,7,False,False,False,False,True,False,False
813,2023-03-25,78570.8,153.6,0.0,7.7,7.5,5,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,6,False,False,False,False,False,True,False
814,2023-03-26,37384.5,373.3,0.0,10.4,5.6,6,3,0,0,0,0,False,False,False,12,0.0,False,False,False,0,5,False,False,False,False,False,False,True
815,2023-03-27,15781.3,320.0,0.0,9.5,6.1,0,3,0,0,0,0,False,False,False,13,0.0,False,False,False,0,4,True,False,False,False,False,False,False
816,2023-03-28,12563.7,40.2,0.0,9.4,5.1,1,3,0,0,0,0,False,False,False,13,0.0,False,False,False,0,3,False,True,False,False,False,False,False
817,2023-03-29,29769.4,40.2,0.0,5.4,6.1,2,3,0,0,0,0,False,False,False,13,0.0,False,False,False,0,2,False,False,True,False,False,False,False
818,2023-03-30,22777.6,26.8,0.0,6.4,5.7,3,3,0,0,0,0,False,False,False,13,0.0,False,False,False,0,1,False,False,False,True,False,False,False
819,2023-03-31,47911.1,253.4,0.0,5.1,7.5,4,3,0,0,0,0,False,False,False,13,0.0,False,False,False,0,0,False,False,False,False,True,False,False
820,2023-04-01,74376.6,660.0,0.0,6.2,9.0,5,4,0,0,0,0,False,False,False,13,0.0,False,False,False,1,27,False,False,False,False,False,True,False
821,2023-04-02,29839.3,46.9,0.0,3.9,8.0,6,4,0,0,0,0,False,False,False,13,0.0,False,False,False,2,26,False,False,False,False,False,False,True
822,2023-04-03,33251.2,306.6,0.0,4.2,7.7,0,4,0,0,0,0,False,False,False,14,0.0,False,False,False,3,25,True,False,False,False,False,False,False
823,2023-04-04,49439.6,360.0,0.0,5.7,7.6,1,4,0,0,0,0,False,False,False,14,0.0,False,False,False,4,24,False,True,False,False,False,False,False
824,2023-04-05,55798.4,360.0,0.0,8.9,10.0,2,4,0,0,0,0,False,False,False,14,0.0,False,False,False,5,23,False,False,True,False,False,False,False
825,2023-04-06,37836.1,186.7,0.0,7.6,6.5,3,4,0,0,0,0,False,False,False,14,0.0,False,False,False,0,22,False,False,False,True,False,False,False
826,2023-04-07,45551.4,540.0,0.0,6.6,11.4,4,4,0,0,0,0,False,False,False,14,0.0,False,False,False,0,21,False,False,False,False,True,False,False
827,2023-04-08,85153.7,320.1,0.0,4.1,13.4,5,4,0,0,0,0,False,False,False,14,0.0,False,False,False,0,20,False,False,False,False,False,True,False
828,2023-04-09,30857.9,46.9,0.0,7.4,10.7,6,4,0,0,0,0,False,False,False,14,0.0,False,False,False,0,19,False,False,False,False,False,False,True
829,2023-04-10,30981.4,40.2,0.0,12.8,10.8,0,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,18,True,False,False,False,False,False,False
830,2023-04-11,16618.7,40.2,0.0,10.5,8.3,1,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,17,False,True,False,False,False,False,False
831,2023-04-12,19233.8,26.8,0.0,13.2,9.0,2,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,16,False,False,True,False,False,False,False
832,2023-04-13,31781.7,166.7,0.0,9.5,10.7,3,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,15,False,False,False,True,False,False,False
833,2023-04-14,56155.8,426.6,0.0,10.4,12.9,4,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,14,False,False,False,False,True,False,False
834,2023-04-15,97436.3,400.1,0.0,4.7,10.5,5,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,13,False,False,False,False,False,True,False
835,2023-04-16,36564.4,126.8,0.0,4.4,12.0,6,4,0,0,0,0,False,False,False,15,0.0,False,False,False,0,12,False,False,False,False,False,False,True
836,2023-04-17,23411.5,360.0,0.0,5.1,12.6,0,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,11,True,False,False,False,False,False,False
837,2023-04-18,20138.2,360.0,0.0,6.4,15.2,1,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,10,False,True,False,False,False,False,False
838,2023-04-19,39199.6,360.0,0.0,6.8,16.3,2,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,9,False,False,True,False,False,False,False
839,2023-04-20,35658.9,360.0,0.0,5.4,18.7,3,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,8,False,False,False,True,False,False,False
840,2023-04-21,70624.5,540.0,0.0,4.8,15.5,4,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,7,False,False,False,False,True,False,False
841,2023-04-22,98790.7,253.5,0.0,6.1,17.4,5,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,6,False,False,False,False,False,True,False
842,2023-04-23,31249.1,46.9,0.0,7.7,10.4,6,4,0,0,0,0,False,False,False,16,0.0,False,False,False,0,5,False,False,False,False,False,False,True
843,2023-04-24,25072.1,133.4,0.0,11.1,9.0,0,4,0,0,0,0,False,False,False,17,0.0,False,False,False,0,4,True,False,False,False,False,False,False
844,2023-04-25,21617.5,280.1,0.0,16.0,7.6,1,4,0,0,0,0,False,False,False,17,0.0,False,False,False,0,3,False,True,False,False,False,False,False
845,2023-04-26,34058.2,246.6,0.0,11.1,6.7,2,4,0,0,0,0,False,False,False,17,0.0,False,False,False,0,2,False,False,True,False,False,False,False
846,2023-04-27,42227.4,353.3,0.0,12.1,7.4,3,4,0,0,0,0,False,False,False,17,0.0,False,False,False,0,1,False,False,False,True,False,False,False
847,2023-04-28,70318.8,60.300000000000004,0.0,5.5,7.5,4,4,0,0,0,0,False,False,False,17,0.0,False,False,False,0,0,False,False,False,False,True,False,False
848,2023-04-29,125036.5,333.4,0.0,11.7,8.0,5,4,0,0,0,0,False,False,False,17,0.0,False,False,False,1,32,False,False,False,False,False,True,False
849,2023-04-30,87237.7,60.2,0.0,7.3,8.3,6,4,0,0,0,0,False,False,False,17,0.0,False,False,False,2,31,False,False,False,False,False,False,True
850,2023-05-01,61548.1,260.0,0.0,13.1,8.1,0,5,0,0,0,0,False,True,False,18,0.0,False,False,False,3,30,True,False,False,False,False,False,False
851,2023-05-02,21419.0,220.0,0.0,8.9,8.8,1,5,0,0,0,0,False,True,False,18,0.0,False,False,False,4,29,False,True,False,False,False,False,False
852,2023-05-03,37366.0,353.3,0.0,8.4,9.4,2,5,0,0,0,0,False,True,False,18,0.0,False,False,False,5,28,False,False,True,False,False,False,False
853,2023-05-04,28092.0,313.3,0.0,5.8,11.5,3,5,0,0,0,0,False,True,False,18,0.0,False,False,False,0,27,False,False,False,True,False,False,False
854,2023-05-05,100136.1,373.4,0.0,9.0,13.1,4,5,0,0,0,0,False,True,False,18,0.0,False,False,False,0,26,False,False,False,False,True,False,False
855,2023-05-06,120255.5,593.4,0.0,7.9,14.5,5,5,0,0,0,0,False,True,False,18,0.0,False,False,False,0,25,False,False,False,False,False,True,False
856,2023-05-07,68905.3,253.5,0.0,8.1,16.3,6,5,0,0,0,0,False,True,False,18,0.0,False,False,False,0,24,False,False,False,False,False,False,True
857,2023-05-08,23129.4,40.2,0.0,12.3,15.9,0,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,23,True,False,False,False,False,False,False
858,2023-05-09,22821.6,40.2,0.0,11.3,13.7,1,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,22,False,True,False,False,False,False,False
859,2023-05-10,26782.0,40.2,0.0,2.3,11.1,2,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,21,False,False,True,False,False,False,False
860,2023-05-11,40377.0,40.2,0.0,4.5,11.0,3,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,20,False,False,False,True,False,False,False
861,2023-05-12,62137.0,380.1,0.0,5.7,13.4,4,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,19,False,False,False,False,True,False,False
862,2023-05-13,139540.2,420.1,0.0,7.2,12.1,5,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,18,False,False,False,False,False,True,False
863,2023-05-14,57553.4,166.7,0.0,7.9,12.9,6,5,0,0,0,0,False,True,False,19,0.0,False,False,False,0,17,False,False,False,False,False,False,True
