,ds,cluster_label,sunshine_amount,fellesferie,is_may,covid_restriction_christmas,fall_start,covid_loose_fall21,christmas_shopping,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,week_number,custom_regressor
455,2022-04-01,0.0,540.0,False,False,False,False,False,False,0.0,4.5,5.7,4,4,0,0,0,0,13,0.0
456,2022-04-02,0.0,386.7,False,False,False,False,False,False,0.0,10.3,7.5,5,4,0,0,0,0,13,0.0
457,2022-04-03,0.0,46.9,False,False,False,False,False,False,4.4,8.6,6.6,6,4,0,0,0,0,13,0.0
458,2022-04-04,0.0,360.0,False,False,False,False,False,False,2.1,15.6,6.4,0,4,0,0,0,0,14,0.0
459,2022-04-05,0.0,360.0,False,False,False,False,False,False,0.2,9.2,6.5,1,4,0,0,0,0,14,0.0
460,2022-04-06,0.0,26.8,False,False,False,False,False,False,0.7,8.6,3.0,2,4,0,0,0,0,14,0.0
461,2022-04-07,0.0,153.3,False,False,False,False,False,False,0.1,10.0,7.1,3,4,0,0,0,0,14,0.0
462,2022-04-08,0.0,413.3,False,False,False,False,False,False,0.6,12.9,6.7,4,4,0,0,0,0,14,0.0
463,2022-04-09,0.0,319.9,False,False,False,False,False,False,0.7,15.2,6.6,5,4,0,0,0,0,14,0.0
464,2022-04-10,0.0,280.0,False,False,False,False,False,False,0.1,12.9,6.0,6,4,0,0,0,0,14,0.0
465,2022-04-11,0.0,333.3,False,False,False,False,False,False,0.0,6.7,7.5,0,4,0,0,0,0,15,0.0
466,2022-04-12,0.0,40.2,False,False,False,False,False,False,0.0,6.5,10.9,1,4,0,0,0,0,15,0.0
467,2022-04-13,0.0,40.2,False,False,False,False,False,False,0.1,6.6,10.1,2,4,0,0,0,0,15,0.0
468,2022-04-14,0.0,40.2,False,False,False,False,False,False,0.8,5.3,8.4,3,4,0,0,0,0,15,0.0
469,2022-04-15,0.0,540.0,False,False,False,False,False,False,0.1,5.2,11.9,4,4,0,0,0,0,15,0.0
470,2022-04-16,0.0,127.0,False,False,False,False,False,False,0.0,5.6,9.1,5,4,0,0,0,0,15,0.0
471,2022-04-17,0.0,326.7,False,False,False,False,False,False,0.0,6.5,13.3,6,4,0,0,0,0,15,0.0
472,2022-04-18,0.0,360.0,False,False,False,False,False,False,0.0,9.9,15.9,0,4,0,0,0,0,16,0.0
473,2022-04-19,0.0,360.0,False,False,False,False,False,False,0.0,7.4,14.8,1,4,0,0,0,0,16,0.0
474,2022-04-20,0.0,360.0,False,False,False,False,False,False,0.0,4.0,15.3,2,4,0,0,0,0,16,0.0
475,2022-04-21,0.0,360.0,False,False,False,False,False,False,0.0,6.9,18.8,3,4,0,0,0,0,16,0.0
476,2022-04-22,0.0,540.0,False,False,False,False,False,False,0.0,6.4,19.6,4,4,0,0,0,0,16,0.0
477,2022-04-23,0.0,466.8,False,False,False,False,False,False,0.0,5.8,16.2,5,4,0,0,0,0,16,0.0
478,2022-04-24,0.0,393.3,False,False,False,False,False,False,0.0,9.4,12.8,6,4,0,0,0,0,16,0.0
479,2022-04-25,0.0,273.4,False,False,False,False,False,False,0.0,7.8,9.6,0,4,0,0,0,0,17,0.0
480,2022-04-26,0.0,360.0,False,False,False,False,False,False,0.0,6.9,11.8,1,4,0,0,0,0,17,0.0
481,2022-04-27,0.0,360.0,False,False,False,False,False,False,0.0,10.6,9.4,2,4,0,0,0,0,17,0.0
482,2022-04-28,0.0,260.1,False,False,False,False,False,False,0.0,8.4,10.9,3,4,0,0,0,0,17,0.0
483,2022-04-29,0.0,526.7,False,False,False,False,False,False,0.0,7.8,10.4,4,4,0,0,0,0,17,0.0
484,2022-04-30,0.0,480.0,False,False,False,False,False,False,0.0,10.0,11.1,5,4,0,0,0,0,17,0.0
485,2022-05-01,0.0,420.0,False,True,False,False,False,False,0.0,6.5,11.6,6,5,0,0,0,0,17,0.0
486,2022-05-02,1.0,346.7,False,True,False,False,False,False,0.0,11.3,9.4,0,5,0,0,0,0,18,0.0
487,2022-05-03,1.0,360.0,False,True,False,False,False,False,0.0,7.4,10.2,1,5,0,0,0,0,18,0.0
488,2022-05-04,1.0,40.2,False,True,False,False,False,False,0.0,7.0,9.2,2,5,0,0,0,0,18,0.0
489,2022-05-05,1.0,40.2,False,True,False,False,False,False,0.39999999999999997,5.8,10.9,3,5,0,0,0,0,18,0.0
490,2022-05-06,1.0,60.300000000000004,False,True,False,False,False,False,12.1,8.0,12.0,4,5,0,0,0,0,18,0.0
491,2022-05-07,1.0,660.0,False,True,False,False,False,False,0.0,12.4,10.1,5,5,0,0,0,0,18,0.0
492,2022-05-08,1.0,413.3,False,True,False,False,False,False,0.0,7.4,11.2,6,5,0,0,0,0,18,0.0
493,2022-05-09,1.0,133.3,False,True,False,False,False,False,0.0,11.5,15.2,0,5,0,0,0,0,19,0.0
494,2022-05-10,1.0,40.2,False,True,False,False,False,False,1.5999999999999999,10.3,11.7,1,5,0,0,0,0,19,0.0
495,2022-05-11,1.0,93.4,False,True,False,False,False,False,0.4,10.4,11.9,2,5,0,0,0,0,19,0.0
496,2022-05-12,1.0,86.7,False,True,False,False,False,False,2.3,8.3,10.9,3,5,0,0,0,0,19,0.0
497,2022-05-13,1.0,60.300000000000004,False,True,False,False,False,False,3.7,7.8,10.8,4,5,0,0,0,0,19,0.0
498,2022-05-14,1.0,73.60000000000001,False,True,False,False,False,False,0.0,8.7,11.1,5,5,0,0,0,0,19,0.0
499,2022-05-15,1.0,373.3,False,True,False,False,False,False,0.0,5.9,13.7,6,5,0,0,0,0,19,0.0
500,2022-05-16,2.0,360.0,False,True,False,False,False,False,0.0,6.6,16.7,0,5,0,0,0,0,20,0.0
501,2022-05-17,2.0,139.9,False,True,False,False,False,False,0.0,6.8,19.0,1,5,0,0,0,0,20,0.0
502,2022-05-18,2.0,293.3,False,True,False,False,False,False,1.5,9.6,15.6,2,5,0,0,0,0,20,0.0
503,2022-05-19,2.0,40.2,False,True,False,False,False,False,0.0,5.7,13.1,3,5,0,0,0,0,20,0.0
504,2022-05-20,2.0,219.89999999999998,False,True,False,False,False,False,0.0,5.8,15.7,4,5,0,0,0,0,20,0.0
505,2022-05-21,2.0,260.2,False,True,False,False,False,False,0.30000000000000004,4.5,13.2,5,5,0,0,0,0,20,0.0
506,2022-05-22,2.0,160.0,False,True,False,False,False,False,0.0,8.0,16.2,6,5,0,0,0,0,20,0.0
507,2022-05-23,1.0,46.8,False,True,False,False,False,False,3.8,11.3,16.3,0,5,0,0,0,0,21,0.0
508,2022-05-24,1.0,40.2,False,True,False,False,False,False,0.6,10.5,14.7,1,5,0,0,0,0,21,0.0
509,2022-05-25,1.0,40.2,False,True,False,False,False,False,9.700000000000001,8.9,13.7,2,5,0,0,0,0,21,0.0
510,2022-05-26,1.0,213.3,False,True,False,False,False,False,0.2,10.1,12.5,3,5,0,0,0,0,21,0.0
511,2022-05-27,1.0,340.0,False,True,False,False,False,False,1.7,10.9,11.5,4,5,0,0,0,0,21,0.0
512,2022-05-28,1.0,646.6,False,True,False,False,False,False,0.0,14.3,12.9,5,5,0,0,0,0,21,0.0
513,2022-05-29,1.0,73.5,False,True,False,False,False,False,0.0,9.7,10.7,6,5,0,0,0,0,21,0.0
514,2022-05-30,1.0,113.5,False,True,False,False,False,False,0.0,5.5,12.4,0,5,0,0,0,0,22,0.0
515,2022-05-31,1.0,126.7,False,True,False,False,False,False,0.0,7.2,14.1,1,5,0,0,0,0,22,0.0
516,2022-06-01,1.0,40.2,False,False,False,False,False,False,0.0,6.8,12.7,2,6,0,0,0,0,22,0.0
517,2022-06-02,1.0,40.2,False,False,False,False,False,False,0.7,6.0,11.3,3,6,0,0,0,0,22,0.0
518,2022-06-03,1.0,440.0,False,False,False,False,False,False,0.0,10.9,12.8,4,6,0,0,0,0,22,0.0
519,2022-06-04,1.0,593.3,False,False,False,False,False,False,0.0,8.3,14.2,5,6,0,0,0,0,22,0.0
520,2022-06-05,1.0,420.0,False,False,False,False,False,False,0.0,7.7,16.0,6,6,0,0,0,0,22,0.0
521,2022-06-06,4.0,326.7,False,False,False,False,False,False,0.0,7.6,20.6,0,6,0,0,0,0,23,0.0
522,2022-06-07,4.0,60.2,False,False,False,False,False,False,2.3,6.2,18.7,1,6,0,0,0,0,23,0.0
523,2022-06-08,4.0,40.2,False,False,False,False,False,False,0.0,5.1,16.0,2,6,0,0,0,0,23,0.0
524,2022-06-09,4.0,40.2,False,False,False,False,False,False,0.0,4.6,13.3,3,6,0,0,0,0,23,0.0
525,2022-06-10,4.0,160.1,False,False,False,False,False,False,0.4,8.6,17.2,4,6,0,0,0,0,23,0.0
526,2022-06-11,4.0,73.7,False,False,False,False,False,False,0.30000000000000004,8.9,16.8,5,6,0,0,0,0,23,0.0
527,2022-06-12,4.0,60.1,False,False,False,False,False,False,0.1,6.8,14.1,6,6,0,0,0,0,23,0.0
528,2022-06-13,5.0,40.2,False,False,False,False,False,False,0.6000000000000001,8.5,13.1,0,6,0,0,0,0,24,0.0
529,2022-06-14,5.0,86.80000000000001,False,False,False,False,False,False,0.0,6.6,14.9,1,6,0,0,0,0,24,0.0
530,2022-06-15,5.0,106.80000000000001,False,False,False,False,False,False,0.0,5.6,14.7,2,6,0,0,0,0,24,0.0
531,2022-06-16,5.0,253.29999999999998,False,False,False,False,False,False,0.0,5.0,19.5,3,6,0,0,0,0,24,0.0
532,2022-06-17,5.0,60.300000000000004,False,False,False,False,False,False,10.0,8.3,16.5,4,6,0,0,0,0,24,0.0
533,2022-06-18,5.0,266.6,False,False,False,False,False,False,0.4,8.1,14.9,5,6,0,0,0,0,24,0.0
534,2022-06-19,5.0,113.4,False,False,False,False,False,False,12.8,6.4,15.0,6,6,0,0,0,0,24,0.0
535,2022-06-20,5.0,233.4,False,False,False,False,False,False,0.0,8.4,17.1,0,6,0,0,0,0,25,0.0
536,2022-06-21,5.0,40.2,False,False,False,False,False,False,2.1,4.2,14.3,1,6,0,0,0,0,25,0.0
537,2022-06-22,5.0,40.2,False,False,False,False,False,False,0.0,4.6,15.0,2,6,0,0,0,0,25,0.0
538,2022-06-23,5.0,220.1,False,False,False,False,False,False,0.1,8.5,16.8,3,6,0,0,0,0,25,0.0
539,2022-06-24,5.0,373.4,False,False,False,False,False,False,0.8999999999999999,9.5,28.4,4,6,0,0,0,0,25,0.0
540,2022-06-25,5.0,486.6,False,False,False,False,False,False,0.0,7.4,24.1,5,6,0,0,0,0,25,0.0
541,2022-06-26,5.0,120.1,False,False,False,False,False,False,3.5,5.9,21.6,6,6,0,0,0,0,25,0.0
542,2022-06-27,5.0,120.0,False,False,False,False,False,False,0.0,5.7,22.5,0,6,0,0,0,0,26,0.0
543,2022-06-28,5.0,360.0,False,False,False,False,False,False,0.0,4.8,21.2,1,6,0,0,0,0,26,0.0
544,2022-06-29,5.0,360.0,False,False,False,False,False,False,0.0,5.6,24.7,2,6,0,0,0,0,26,0.0
545,2022-06-30,5.0,360.0,False,False,False,False,False,False,0.0,6.5,27.7,3,6,0,0,0,0,26,0.0
546,2022-07-01,5.0,60.300000000000004,False,False,False,False,False,False,6.7,8.0,29.1,4,7,0,0,0,0,26,0.0
547,2022-07-02,5.0,87.0,False,False,False,False,False,False,2.5,7.6,19.2,5,7,0,0,0,0,26,0.0
548,2022-07-03,5.0,386.7,False,False,False,False,False,False,0.0,6.2,16.7,6,7,0,0,0,0,26,0.0
549,2022-07-04,5.0,93.4,False,False,False,False,False,False,2.8,7.0,15.2,0,7,0,0,0,0,27,0.0
550,2022-07-05,5.0,119.89999999999999,True,False,False,False,False,False,1.3,7.4,14.7,1,7,0,0,0,0,27,0.0
551,2022-07-06,5.0,40.2,True,False,False,False,False,False,11.4,6.4,13.5,2,7,0,0,0,0,27,0.0
552,2022-07-07,5.0,253.3,True,False,False,False,False,False,0.1,9.3,17.0,3,7,0,0,0,0,27,0.0
553,2022-07-08,5.0,100.3,True,False,False,False,False,False,1.6,6.9,15.3,4,7,0,0,0,0,27,0.0
554,2022-07-09,5.0,186.8,True,False,False,False,False,False,0.5,8.1,14.8,5,7,0,0,0,0,27,0.0
555,2022-07-10,5.0,280.0,True,False,False,False,False,False,0.0,6.5,16.7,6,7,0,0,0,0,27,0.0
556,2022-07-11,2.0,140.1,True,False,False,False,False,False,0.0,4.1,19.8,0,7,0,0,0,0,28,0.0
557,2022-07-12,2.0,87.0,True,False,False,False,False,False,0.0,7.5,20.5,1,7,0,0,0,0,28,0.0
558,2022-07-13,2.0,106.9,True,False,False,False,False,False,1.7,6.6,15.3,2,7,0,0,0,0,28,0.0
559,2022-07-14,2.0,346.7,True,False,False,False,False,False,0.5,7.4,13.8,3,7,0,0,0,0,28,0.0
560,2022-07-15,2.0,233.39999999999998,True,False,False,False,False,False,0.1,7.8,14.9,4,7,0,0,0,0,28,0.0
561,2022-07-16,2.0,506.7,True,False,False,False,False,False,0.0,10.5,15.3,5,7,0,0,0,0,28,0.0
562,2022-07-17,2.0,67.0,True,False,False,False,False,False,5.4,4.9,15.5,6,7,0,0,0,0,28,0.0
563,2022-07-18,2.0,206.8,True,False,False,False,False,False,0.0,5.3,18.8,0,7,0,0,0,0,29,0.0
564,2022-07-19,2.0,406.6,True,False,False,False,False,False,0.0,8.8,26.4,1,7,0,0,0,0,29,0.0
565,2022-07-20,2.0,200.1,True,False,False,False,False,False,0.0,7.5,27.0,2,7,0,0,0,0,29,0.0
566,2022-07-21,2.0,480.0,True,False,False,False,False,False,0.0,11.7,17.4,3,7,0,0,0,0,29,0.0
567,2022-07-22,2.0,500.0,True,False,False,False,False,False,0.0,7.7,18.1,4,7,0,0,0,0,29,0.0
568,2022-07-23,2.0,200.2,True,False,False,False,False,False,0.0,5.8,15.4,5,7,0,0,0,0,29,0.0
569,2022-07-24,2.0,60.300000000000004,True,False,False,False,False,False,2.0,9.1,18.0,6,7,0,0,0,0,29,0.0
570,2022-07-25,2.0,60.300000000000004,True,False,False,False,False,False,1.8,8.1,18.0,0,7,0,0,0,0,30,0.0
571,2022-07-26,2.0,73.60000000000001,True,False,False,False,False,False,0.6,12.6,12.8,1,7,0,0,0,0,30,0.0
572,2022-07-27,2.0,373.5,True,False,False,False,False,False,0.0,9.7,13.8,2,7,0,0,0,0,30,0.0
573,2022-07-28,2.0,360.0,True,False,False,False,False,False,0.1,6.4,17.2,3,7,0,0,0,0,30,0.0
574,2022-07-29,2.0,386.7,True,False,False,False,False,False,0.0,7.4,17.0,4,7,0,0,0,0,30,0.0
575,2022-07-30,2.0,186.9,True,False,False,False,False,False,0.0,7.3,18.0,5,7,0,0,0,0,30,0.0
576,2022-07-31,2.0,286.7,True,False,False,False,False,False,0.30000000000000004,7.9,16.3,6,7,0,0,0,0,30,0.0
577,2022-08-01,2.0,206.7,True,False,False,False,False,False,0.0,7.8,15.8,0,8,0,0,0,0,31,0.0
578,2022-08-02,2.0,33.5,True,False,False,False,False,False,3.2,10.7,17.4,1,8,0,0,0,0,31,0.0
579,2022-08-03,2.0,60.2,True,False,False,False,False,False,0.1,8.6,19.2,2,8,0,0,0,0,31,0.0
580,2022-08-04,2.0,120.2,True,False,False,False,False,False,0.4,8.3,18.4,3,8,0,0,0,0,31,0.0
581,2022-08-05,2.0,326.5,True,False,False,False,False,False,0.2,7.6,15.9,4,8,0,0,0,0,31,0.0
582,2022-08-06,2.0,120.2,False,False,False,False,False,False,0.30000000000000004,9.9,15.1,5,8,0,0,0,0,31,0.0
583,2022-08-07,2.0,40.2,False,False,False,False,False,False,6.8,5.4,14.9,6,8,0,0,0,0,31,0.0
584,2022-08-08,2.0,140.0,False,False,False,True,False,False,0.0,4.9,17.6,0,8,0,0,0,0,32,0.0
585,2022-08-09,2.0,160.0,False,False,False,True,False,False,0.0,4.6,18.4,1,8,0,0,0,0,32,0.0
586,2022-08-10,2.0,299.9,False,False,False,True,False,False,0.0,7.4,21.3,2,8,0,0,0,0,32,0.0
587,2022-08-11,2.0,293.3,False,False,False,True,False,False,0.0,7.7,22.0,3,8,0,0,0,0,32,0.0
588,2022-08-12,2.0,540.0,False,False,False,True,False,False,0.0,4.6,19.0,4,8,0,0,0,0,32,0.0
589,2022-08-13,2.0,660.0,False,False,False,True,False,False,0.0,4.6,21.4,5,8,0,0,0,0,32,0.0
590,2022-08-14,2.0,220.0,False,False,False,True,False,False,0.0,5.6,27.3,6,8,0,0,0,0,32,0.0
591,2022-08-15,6.0,80.0,False,False,False,True,False,False,0.0,7.0,25.2,0,8,0,0,0,0,33,0.0
592,2022-08-16,6.0,40.2,False,False,False,True,False,False,1.6,6.5,21.9,1,8,0,0,0,0,33,0.0
593,2022-08-17,6.0,40.2,False,False,False,True,False,False,0.0,8.5,17.0,2,8,0,0,0,0,33,0.0
594,2022-08-18,6.0,153.4,False,False,False,True,False,False,0.0,4.8,16.0,3,8,0,0,0,0,33,0.0
595,2022-08-19,6.0,93.60000000000001,False,False,False,True,False,False,4.8,8.8,17.6,4,8,0,0,0,0,33,0.0
596,2022-08-20,6.0,160.2,False,False,False,True,False,False,3.2,8.3,19.2,5,8,0,0,0,0,33,0.0
597,2022-08-21,6.0,206.7,False,False,False,True,False,False,1.6,7.6,17.8,6,8,0,0,0,0,33,0.0
598,2022-08-22,4.0,86.8,False,False,False,False,False,False,0.0,4.1,18.1,0,8,0,0,0,0,34,5.559060566555516e-18
599,2022-08-23,4.0,93.5,False,False,False,False,False,False,0.0,9.4,22.4,1,8,0,0,0,0,34,5.559060566555516e-18
600,2022-08-24,4.0,66.8,False,False,False,False,False,False,0.0,11.8,23.2,2,8,0,0,0,0,34,5.559060566555516e-18
601,2022-08-25,4.0,73.3,False,False,False,False,False,False,0.0,10.1,23.2,3,8,0,0,0,0,34,5.559060566555516e-18
602,2022-08-26,4.0,266.8,False,False,False,False,False,False,1.0,8.3,20.6,4,8,0,0,0,0,34,5.559060566555516e-18
603,2022-08-27,4.0,653.3,False,False,False,False,False,False,0.0,10.4,17.4,5,8,0,0,0,0,34,5.559060566555516e-18
604,2022-08-28,4.0,420.0,False,False,False,False,False,False,0.2,9.4,17.6,6,8,0,0,0,0,34,5.559060566555516e-18
605,2022-08-29,5.0,360.0,False,False,False,False,False,False,0.0,4.4,18.5,0,8,0,0,0,0,35,1.6677181699666547e-18
606,2022-08-30,5.0,360.0,False,False,False,False,False,False,0.0,4.3,17.4,1,8,0,0,0,0,35,1.6677181699666547e-18
607,2022-08-31,5.0,306.7,False,False,False,False,False,False,0.0,4.9,19.1,2,8,0,0,0,0,35,1.6677181699666547e-18
608,2022-09-01,5.0,360.0,False,False,False,False,False,False,0.0,4.7,18.2,3,9,0,0,0,0,35,1.6677181699666547e-18
609,2022-09-02,5.0,513.3,False,False,False,False,False,False,0.0,4.7,19.6,4,9,0,0,0,1,35,1.6677181699666547e-18
610,2022-09-03,5.0,313.5,False,False,False,False,False,False,0.0,5.6,21.5,5,9,0,0,0,1,35,1.6677181699666547e-18
611,2022-09-04,5.0,266.7,False,False,False,False,False,False,0.0,7.3,21.5,6,9,0,0,0,0,35,1.6677181699666547e-18
612,2022-09-05,5.0,46.8,False,False,False,False,False,False,0.0,9.1,20.2,0,9,0,0,0,0,36,5.003154509899964e-19
613,2022-09-06,5.0,360.0,False,False,False,False,False,False,0.0,7.4,21.0,1,9,0,0,0,0,36,5.003154509899964e-19
614,2022-09-07,5.0,40.2,False,False,False,False,False,False,2.1,5.1,17.1,2,9,0,0,0,0,36,5.003154509899964e-19
615,2022-09-08,5.0,133.4,False,False,False,False,False,False,0.0,7.6,19.5,3,9,0,0,0,0,36,5.003154509899964e-19
616,2022-09-09,5.0,60.300000000000004,False,False,False,False,False,False,0.0,9.0,16.8,4,9,0,0,0,1,36,5.003154509899964e-19
617,2022-09-10,5.0,153.5,False,False,False,False,False,False,0.0,3.6,18.0,5,9,0,0,0,1,36,5.003154509899964e-19
618,2022-09-11,5.0,213.4,False,False,False,False,False,False,0.0,4.4,17.4,6,9,0,0,0,0,36,5.003154509899964e-19
619,2022-09-12,1.0,40.2,False,False,False,False,False,False,9.7,10.9,16.3,0,9,0,0,0,0,37,0.0
620,2022-09-13,1.0,46.800000000000004,False,False,False,False,False,False,5.0,13.4,15.4,1,9,0,0,0,0,37,0.0
621,2022-09-14,1.0,113.39999999999999,False,False,False,False,False,False,2.8,10.2,14.0,2,9,0,0,0,0,37,0.0
622,2022-09-15,1.0,46.8,False,False,False,False,False,False,4.4,14.9,12.7,3,9,0,0,0,0,37,0.0
623,2022-09-16,1.0,359.9,False,False,False,False,False,False,0.0,13.5,15.0,4,9,0,0,0,1,37,0.0
624,2022-09-17,1.0,466.7,False,False,False,False,False,False,0.0,12.4,13.3,5,9,0,0,0,1,37,0.0
625,2022-09-18,1.0,400.0,False,False,False,False,False,False,0.0,8.9,15.1,6,9,0,0,0,0,37,0.0
626,2022-09-19,1.0,360.0,False,False,False,False,False,False,0.0,8.9,14.2,0,9,0,0,0,0,38,0.0
627,2022-09-20,1.0,360.0,False,False,False,False,False,False,0.0,3.8,14.1,1,9,0,0,0,0,38,0.0
628,2022-09-21,1.0,206.7,False,False,False,False,False,False,0.0,4.2,15.3,2,9,0,0,0,0,38,0.0
629,2022-09-22,1.0,40.2,False,False,False,False,False,False,16.2,10.4,15.7,3,9,0,0,0,0,38,0.0
630,2022-09-23,1.0,479.9,False,False,False,False,False,False,8.9,9.0,14.8,4,9,0,0,0,0,38,0.0
631,2022-09-24,1.0,660.0,False,False,False,False,False,False,0.0,7.9,14.7,5,9,0,0,0,1,38,0.0
632,2022-09-25,1.0,46.9,False,False,False,False,False,False,7.5,6.8,12.3,6,9,0,0,0,0,38,0.0
633,2022-09-26,1.0,60.1,False,False,False,False,False,False,2.8,7.4,13.5,0,9,0,0,0,0,39,0.0
634,2022-09-27,1.0,46.8,False,False,False,False,False,False,0.7,4.4,12.1,1,9,0,0,0,0,39,0.0
635,2022-09-28,1.0,226.6,False,False,False,False,False,False,0.0,7.1,15.9,2,9,0,0,0,0,39,0.0
636,2022-09-29,1.0,360.0,False,False,False,False,False,False,0.0,5.3,15.3,3,9,0,0,0,0,39,0.0
637,2022-09-30,1.0,200.1,False,False,False,False,False,False,3.5,11.1,14.5,4,9,0,0,0,0,39,0.0
638,2022-10-01,1.0,0.0,False,False,False,False,False,False,1.1,10.1,15.3,5,10,0,0,0,0,39,0.0
639,2022-10-02,1.0,0.0,False,False,False,False,False,False,1.2,8.4,14.3,6,10,0,0,0,0,39,0.0
640,2022-10-03,0.0,0.0,False,False,False,False,False,False,0.0,7.2,14.6,0,10,0,0,0,0,40,0.0
641,2022-10-04,0.0,0.0,False,False,False,False,False,False,12.4,11.1,15.2,1,10,0,0,0,0,40,0.0
642,2022-10-05,0.0,0.0,False,False,False,False,False,False,12.799999999999999,9.6,14.6,2,10,0,0,0,0,40,0.0
643,2022-10-06,0.0,0.0,False,False,False,False,False,False,5.5,12.1,14.3,3,10,0,0,0,0,40,0.0
644,2022-10-07,0.0,0.0,False,False,False,False,False,False,6.8,10.6,13.9,4,10,0,0,0,0,40,0.0
645,2022-10-08,0.0,0.0,False,False,False,False,False,False,0.8,7.8,12.0,5,10,0,0,0,0,40,0.0
646,2022-10-09,0.0,0.0,False,False,False,False,False,False,0.0,11.1,13.7,6,10,0,0,0,0,40,0.0
647,2022-10-10,1.0,0.0,False,False,False,False,False,False,0.7,11.0,12.9,0,10,0,0,0,0,41,0.0
648,2022-10-11,1.0,0.0,False,False,False,False,False,False,0.30000000000000004,11.8,11.2,1,10,0,0,0,0,41,0.0
649,2022-10-12,1.0,0.0,False,False,False,False,False,False,12.9,8.9,12.4,2,10,0,0,0,0,41,0.0
650,2022-10-13,1.0,0.0,False,False,False,False,False,False,0.6,6.1,12.4,3,10,0,0,0,0,41,0.0
651,2022-10-14,1.0,0.0,False,False,False,False,False,False,4.3,8.1,12.3,4,10,0,0,0,0,41,0.0
652,2022-10-15,1.0,0.0,False,False,False,False,False,False,10.2,10.3,10.6,5,10,1,0,0,0,41,0.0
653,2022-10-16,1.0,0.0,False,False,False,False,False,False,3.8000000000000003,10.8,11.4,6,10,0,0,0,0,41,0.0
654,2022-10-17,4.0,0.0,False,False,False,False,False,False,4.0,9.8,12.0,0,10,0,0,0,0,42,0.0
655,2022-10-18,4.0,0.0,False,False,False,False,False,False,6.6,9.3,12.9,1,10,0,0,0,0,42,0.0
656,2022-10-19,4.0,0.0,False,False,False,False,False,False,0.0,3.8,9.7,2,10,0,0,0,0,42,0.0
657,2022-10-20,4.0,0.0,False,False,False,False,False,False,0.0,5.4,11.4,3,10,0,0,0,0,42,0.0
658,2022-10-21,4.0,0.0,False,False,False,False,False,False,0.0,4.3,12.5,4,10,0,0,0,1,42,0.0
659,2022-10-22,4.0,0.0,False,False,False,False,False,False,7.800000000000001,2.1,11.1,5,10,0,0,0,0,42,0.0
660,2022-10-23,4.0,0.0,False,False,False,False,False,False,1.7,5.1,14.8,6,10,0,0,0,0,42,0.0
661,2022-10-24,1.0,0.0,False,False,False,False,False,False,0.3,6.9,15.4,0,10,0,0,0,0,43,0.0
662,2022-10-25,1.0,0.0,False,False,False,False,False,False,0.0,4.2,12.8,1,10,0,0,0,0,43,0.0
663,2022-10-26,1.0,0.0,False,False,False,False,False,False,3.0,8.6,13.6,2,10,0,0,0,0,43,0.0
664,2022-10-27,1.0,0.0,False,False,False,False,False,False,1.9,7.0,14.2,3,10,0,0,0,0,43,0.0
665,2022-10-28,1.0,0.0,False,False,False,False,False,False,7.8,8.3,15.6,4,10,0,0,0,0,43,0.0
666,2022-10-29,1.0,0.0,False,False,False,False,False,False,0.0,5.1,13.3,5,10,0,0,0,1,43,0.0
667,2022-10-30,1.0,0.0,False,False,False,False,False,False,4.8,6.9,15.8,6,10,0,0,0,0,43,0.0
668,2022-10-31,4.0,0.0,False,False,False,False,False,False,0.7,7.8,13.9,0,10,0,0,0,0,44,0.0
669,2022-11-01,4.0,0.0,False,False,False,False,False,False,5.7,14.1,14.9,1,11,0,0,0,0,44,0.0
670,2022-11-02,4.0,0.0,False,False,False,False,False,False,3.5,10.9,12.2,2,11,0,0,0,0,44,0.0
671,2022-11-03,4.0,0.0,False,False,False,False,False,False,17.2,13.2,12.4,3,11,0,0,0,0,44,0.0
672,2022-11-04,4.0,0.0,False,False,False,False,False,False,24.0,7.1,8.8,4,11,1,0,0,0,44,0.0
673,2022-11-05,4.0,0.0,False,False,False,False,False,False,1.1,5.0,10.7,5,11,0,0,0,0,44,0.0
674,2022-11-06,4.0,0.0,False,False,False,False,False,False,5.4,5.7,11.9,6,11,0,0,0,0,44,0.0
675,2022-11-07,1.0,0.0,False,False,False,False,False,False,7.2,5.4,11.1,0,11,0,0,0,0,45,0.0
676,2022-11-08,1.0,0.0,False,False,False,False,False,False,4.3,10.4,13.3,1,11,0,0,0,0,45,0.0
677,2022-11-09,1.0,0.0,False,False,False,False,False,False,1.1,8.5,12.3,2,11,0,0,0,0,45,0.0
678,2022-11-10,1.0,0.0,False,False,False,False,False,False,0.4,10.7,12.8,3,11,0,0,0,0,45,0.0
679,2022-11-11,1.0,0.0,False,False,False,False,False,False,0.0,9.4,14.3,4,11,0,0,0,1,45,0.0
680,2022-11-12,1.0,0.0,False,False,False,False,False,False,0.4,5.4,13.8,5,11,0,0,0,0,45,0.0
681,2022-11-13,1.0,0.0,False,False,False,False,False,False,0.1,5.9,12.9,6,11,0,0,0,0,45,0.0
682,2022-11-14,1.0,0.0,False,False,False,False,False,True,0.0,2.3,13.5,0,11,0,0,0,0,46,0.0
683,2022-11-15,1.0,0.0,False,False,False,False,False,True,0.0,12.4,12.2,1,11,0,0,0,0,46,0.0
