,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Friday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,index,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Bondens matfest Youngstorget,Bondens matfest Youngstorget_lower,Bondens matfest Youngstorget_upper,Fanemarkering 22.juli Youngstorget,Fanemarkering 22.juli Youngstorget_lower,Fanemarkering 22.juli Youngstorget_upper,Halloween Day,Halloween Day_lower,Halloween Day_upper,Halloween weekend,Halloween weekend_lower,Halloween weekend_upper,Oktoberfest Youngstorget,Oktoberfest Youngstorget_lower,Oktoberfest Youngstorget_upper,additive_terms,additive_terms_lower,additive_terms_upper,christmas eve,christmas eve_lower,christmas eve_upper,christmas_shopping_new,christmas_shopping_lower,christmas_shopping_upper,closed,closed_lower,closed_upper,covid_restriction_christmas_new,covid_restriction_christmas_lower,covid_restriction_christmas_upper,custom_regressor_new,custom_regressor_lower,custom_regressor_upper,days_since_last_30_new,days_since_last_30_lower,days_since_last_30_upper,days_until_next_30_new,days_until_next_30_lower,days_until_next_30_upper,easter_lowsaturday,easter_lowsaturday_lower,easter_lowsaturday_upper,easter_mondaydayoff,easter_mondaydayoff_lower,easter_mondaydayoff_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,first_may,first_may_lower,first_may_upper,firstweek_jan,firstweek_jan_lower,firstweek_jan_upper,heavy_rain_fall_weekday,heavy_rain_fall_weekday_lower,heavy_rain_fall_weekday_upper,heavy_rain_fall_weekend,heavy_rain_fall_weekend_lower,heavy_rain_fall_weekend_upper,heavy_rain_spring_weekday,heavy_rain_spring_weekday_lower,heavy_rain_spring_weekday_upper,heavy_rain_spring_weekend,heavy_rain_spring_weekend_lower,heavy_rain_spring_weekend_upper,heavy_rain_winter_weekday,heavy_rain_winter_weekday_lower,heavy_rain_winter_weekday_upper,high_weekend_new,high_weekend_lower,high_weekend_upper,himmelfart,himmelfart_lower,himmelfart_upper,holidays,holidays_lower,holidays_upper,lockdown_1,lockdown_1_lower,lockdown_1_upper,monthly,monthly_lower,monthly_upper,pinse,pinse_lower,pinse_upper,sentrum_scene_concert_Monday,sentrum_scene_concert_Monday_lower,sentrum_scene_concert_Monday_upper,sentrum_scene_concert_Sunday,sentrum_scene_concert_Sunday_lower,sentrum_scene_concert_Sunday_upper,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Tuesday_lower,sentrum_scene_concert_Tuesday_upper,seventeenth_may,seventeenth_may_lower,seventeenth_may_upper,weekly,weekly_lower,weekly_upper,weekly_fall_start,weekly_fall_start_lower,weekly_fall_start_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,residuals
641,2022-10-04,15431.2,0.0,0.2,4.7,13.4,1,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,True,False,False,False,False,False,641,32666.51302760354,21083.26435212241,48929.13338607755,32666.51302760354,32666.51302760354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.073608014255,2208.073608014255,2208.073608014255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,271.6181125642525,271.6181125642525,271.6181125642525,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,207.19056316850384,207.19056316850384,207.19056316850384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.55477322851914,292.55477322851914,292.55477322851914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607738345,-4891.790607738345,-4891.790607738345,0.0,0.0,0.0,6600.1188793555775,6600.1188793555775,6600.1188793555775,0.0,0.0,0.0,34874.586635617794,-19443.386635617793
642,2022-10-05,21381.2,0.0,5.6,6.4,14.1,2,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,True,False,False,False,False,642,32757.58853951202,20350.237332431952,47551.655920511104,32757.58853951202,32757.58853951202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.4177003603954,1382.4177003603954,1382.4177003603954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,349.11166926080045,349.11166926080045,349.11166926080045,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,284.68411986505185,284.68411986505185,284.68411986505185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.102208597668,-1829.102208597668,-1829.102208597668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711883304,-3205.4555711883304,-3205.4555711883304,0.0,0.0,0.0,6132.291360281341,6132.291360281341,6132.291360281341,0.0,0.0,0.0,34140.00623987242,-12758.806239872418
643,2022-10-06,35454.5,0.0,0.0,9.1,15.0,3,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,Lukas Graham,2022-10-06,0.0,0.0,0.0,1.0,,,,0,0,True,False,False,False,False,True,False,False,False,643,32848.6640514205,24173.07616344534,50973.377651415314,32848.6640514205,32848.6640514205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4617.204430545959,4617.204430545959,4617.204430545959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5187965843289,630.5187965843289,630.5187965843289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161295258,-1555.8869161295258,-1555.8869161295258,0.0,0.0,0.0,5645.356213708845,5645.356213708845,5645.356213708845,0.0,0.0,0.0,37465.868481966456,-2011.3684819664559
644,2022-10-07,60822.6,0.0,0.0,7.4,14.4,4,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,True,False,False,644,32939.739563329,37430.500894319666,64261.48678931585,32939.739563329,32939.739563329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18327.541542663144,18327.541542663144,18327.541542663144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.8930912794585,4337.8930912794585,4337.8930912794585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517235748,8947.156517235748,8947.156517235748,0.0,0.0,0.0,5145.275597765622,5145.275597765622,5145.275597765622,0.0,0.0,0.0,51267.281105992144,9555.318894007854
645,2022-10-08,64633.3,0.0,0.0,4.5,13.7,5,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,False,True,False,645,33030.81507523748,39411.64330075862,67032.09020370373,33030.81507523748,33030.81507523748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20094.70510348263,20094.70510348263,20094.70510348263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.4768630897318,1717.4768630897318,1717.4768630897318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723186435,13841.670723186435,13841.670723186435,0.0,0.0,0.0,4638.341180824147,4638.341180824147,4638.341180824147,0.0,0.0,0.0,53125.52017872011,11507.779821279895
646,2022-10-09,26062.1,0.0,0.0,5.3,13.3,6,10,0,0,0,0,0,0.0,0,0.0,False,False,40,0.0,False,False,,,0.0,0.0,0.0,,,,,0,5,True,False,False,False,False,False,False,False,True,646,33121.890587145965,16623.004468473762,43962.6223443686,33121.890587145965,33121.890587145965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3636.1531753451764,-3636.1531753451764,-3636.1531753451764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850.1772186830383,-1850.1772186830383,-1850.1772186830383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151499521,-5814.231151499521,-5814.231151499521,0.0,0.0,0.0,4131.038858455071,4131.038858455071,4131.038858455071,0.0,0.0,0.0,29485.737411800787,-3423.637411800788
647,2022-10-10,25626.3,0.0,1.3,6.7,12.9,0,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,Placebo Setlists,2022-10-10,1.0,0.0,0.0,,,,,0,4,True,False,True,False,False,False,False,False,False,647,33212.96609905444,11379.893425368318,38917.23110835452,33212.96609905444,33212.96609905444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8113.868155982519,-8113.868155982519,-8113.868155982519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-1123.1482149876879,-1123.1482149876879,-1123.1482149876879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3299.1640968892802,-3299.1640968892802,-3299.1640968892802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1020.36455137,-1020.36455137,-1020.36455137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993926409,-7321.462993926409,-7321.462993926409,0.0,0.0,0.0,3629.9071498208577,3629.9071498208577,3629.9071498208577,0.0,0.0,0.0,25099.097943071924,527.2020569280758
648,2022-10-11,25269.7,0.0,0.0,6.5,12.7,1,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,,,0.0,0.0,0.0,,,,,0,3,True,False,False,True,False,False,False,False,False,648,33304.04161096294,17289.861585142633,45184.7135203051,33304.04161096294,33304.04161096294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1560.626880429307,-1560.626880429307,-1560.626880429307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.55477322946876,292.55477322946876,292.55477322946876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607750011,-4891.790607750011,-4891.790607750011,0.0,0.0,0.0,3141.392617708923,3141.392617708923,3141.392617708923,0.0,0.0,0.0,31743.41473053363,-6473.714730533629
649,2022-10-12,37267.6,0.0,0.30000000000000004,4.0,11.5,2,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,,,0.0,0.0,0.0,,,,,0,2,True,False,False,False,True,False,False,False,False,649,33395.11712287142,17378.350400588464,42848.37651604036,33395.11712287142,33395.11712287142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2465.635651139574,-2465.635651139574,-2465.635651139574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.1022086018472,-1829.1022086018472,-1829.1022086018472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711942076,-3205.4555711942076,-3205.4555711942076,0.0,0.0,0.0,2671.7057922741683,2671.7057922741683,2671.7057922741683,0.0,0.0,0.0,30929.481471731848,6338.118528268151
650,2022-10-13,32545.7,0.0,8.8,5.1,11.0,3,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,,,0.0,0.0,0.0,,,,,0,1,True,False,False,False,False,True,False,False,False,650,33486.1926347799,22662.10918496919,49977.491401886524,33486.1926347799,33486.1926347799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.9927553,1628.9927553,1628.9927553,2827.5220991435244,2827.5220991435244,2827.5220991435244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5187965772807,630.5187965772807,630.5187965772807,0.0,0.0,0.0,1628.9927553,1628.9927553,1628.9927553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161030311,-1555.8869161030311,-1555.8869161030311,0.0,0.0,0.0,2226.6811269869636,2226.6811269869636,2226.6811269869636,0.0,0.0,0.0,36313.71473392343,-3768.014733923428
651,2022-10-14,77967.1,0.0,0.5,5.1,10.8,4,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,Klovner I Kamp,2022-10-14,0.0,0.0,0.0,,,1.0,,0,0,True,False,False,False,False,False,True,False,False,651,33577.26814668838,65745.04643288504,92927.2555362213,33577.26814668838,33577.26814668838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30716.376491299998,30716.376491299998,30716.376491299998,45710.28690901792,45710.28690901792,45710.28690901792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.893091282987,4337.893091282987,4337.893091282987,0.0,0.0,0.0,30716.376491299998,30716.376491299998,30716.376491299998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517254352,8947.156517254352,8947.156517254352,0.0,0.0,0.0,1811.6444727982844,1811.6444727982844,1811.6444727982844,0.0,0.0,0.0,79287.5550557063,-1320.4550557062903
652,2022-10-15,88909.4,0.0,8.1,6.5,13.0,5,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,,,0.0,0.0,0.0,,,,,1,0,True,False,False,False,False,False,False,True,False,652,33668.34365859688,65666.4217115366,94067.07335305434,33668.34365859688,33668.34365859688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087.383736,29087.383736,29087.383736,45975.039081153525,45975.039081153525,45975.039081153525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.4768630835063,1717.4768630835063,1717.4768630835063,0.0,0.0,0.0,29087.383736,29087.383736,29087.383736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.67072322868,13841.67072322868,13841.67072322868,0.0,0.0,0.0,1431.2914224590256,1431.2914224590256,1431.2914224590256,0.0,0.0,0.0,79643.3827397504,9266.017260249588
653,2022-10-16,22698.3,0.0,7.2,4.0,8.7,6,10,0,0,0,0,0,0.0,0,0.0,False,False,41,0.0,False,False,Don McLean,2022-10-16,0.0,0.0,1.0,,,,,2,0,True,False,False,False,False,False,False,False,True,653,33759.41917050536,11952.99129433568,40528.08089043747,33759.41917050536,33759.41917050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7412.4707266857395,-7412.4707266857395,-7412.4707266857395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-837.6420095356882,-837.6420095356882,-837.6420095356882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1850.177218675273,-1850.177218675273,-1850.177218675273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-734.858345918,-734.858345918,-734.858345918,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151450679,-5814.231151450679,-5814.231151450679,0.0,0.0,0.0,1089.5796529759011,1089.5796529759011,1089.5796529759011,0.0,0.0,0.0,26346.94844381962,-3648.6484438196203
654,2022-10-17,19511.9,0.0,1.6,4.1,7.3,0,10,0,0,0,0,0,0.0,0,0.0,False,False,42,0.0,False,False,Anastacia / Rockefeller,2022-10-17,1.0,0.0,0.0,,,,,3,0,True,False,True,False,False,False,False,False,False,654,33850.494682413846,8307.355943990104,36101.43599599191,33850.494682413846,33850.494682413846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10954.137221250448,-10954.137221250448,-10954.137221250448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-1123.1482149876879,-1123.1482149876879,-1123.1482149876879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3299.164096881555,-3299.164096881555,-3299.164096881555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1020.36455137,-1020.36455137,-1020.36455137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993918437,-7321.462993918437,-7321.462993918437,0.0,0.0,0.0,789.6380845372329,789.6380845372329,789.6380845372329,0.0,0.0,0.0,22896.357461163396,-3384.4574611633943
655,2022-10-18,22130.5,0.0,0.0,4.1,10.5,1,10,0,0,0,0,0,0.0,0,0.0,False,False,42,0.0,False,False,,,0.0,0.0,0.0,,,,,4,0,True,False,False,True,False,False,False,False,False,655,33941.57019432233,16523.62236241639,43055.20153660179,33941.57019432233,33941.57019432233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4168.324212728103,-4168.324212728103,-4168.324212728103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5547732274282,292.5547732274282,292.5547732274282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607743773,-4891.790607743773,-4891.790607743773,0.0,0.0,0.0,533.6952854059298,533.6952854059298,533.6952854059298,0.0,0.0,0.0,29773.245981594227,-7642.7459815942275
656,2022-10-19,33668.2,0.0,0.0,3.8,8.3,2,10,0,0,0,0,0,0.0,0,0.0,False,False,42,0.0,False,False,,,0.0,0.0,0.0,,,,,5,0,True,False,False,False,True,False,False,False,False,656,34032.645706230825,14794.982807507387,43341.313424167136,34032.645706230825,34032.645706230825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4814.312350079758,-4814.312350079758,-4814.312350079758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1829.1022085940244,-1829.1022085940244,-1829.1022085940244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555712000847,-3205.4555712000847,-3205.4555712000847,0.0,0.0,0.0,323.0290933320384,323.0290933320384,323.0290933320384,0.0,0.0,0.0,29218.333356151066,4449.866643848931
