ds,sunshine_amount,air_temperature,rain_sum,windspeed,ds,residuals,yhat,y,weekly,month_week_interaction,adjusted_forecast
2023-06-04,420.0,14.9,0.0,6.4,2023-06-04,-27030.863045040205,74489.7630450402,47458.9,0.0012200198237211585,132,61503.95054504021
2023-06-05,360.0,13.5,0.0,10.7,2023-06-05,-30193.246097273783,64021.44609727378,33828.2,-0.011617559250085955,138,37264.82109727378
2023-06-06,360.0,14.5,0.0,12.1,2023-06-06,-31545.794479815537,63258.69447981554,31712.9,-0.007421338227212393,138,42214.14174544054
2023-06-07,360.0,15.1,0.0,10.5,2023-06-07,-19541.658349021258,64160.65834902126,44619.0,-0.008979758327136534,138,42735.26577089626
2023-06-08,360.0,14.4,0.0,7.6,2023-06-08,-24368.23726479175,64129.73726479175,39761.5,-0.0070391659999851,138,42055.37593666675
2023-06-09,526.6,18.9,0.0,5.5,2023-06-09,-12978.050847372448,93301.65084737245,80323.6,0.00975166655834819,138,64578.53951924745
2023-06-10,660.0,22.9,0.0,8.4,2023-06-10,-6808.810265647146,117407.41026564715,110598.6,0.0240861354223366,138,130898.34776564715
2023-06-11,273.3,25.8,0.0,8.3,2023-06-11,-8826.168699623639,48049.06869962364,39222.9,0.0012200198238057002,138,44625.145603920515
2023-06-12,286.7,23.6,0.0,6.9,2023-06-12,-12534.80903026658,51378.90903026658,38844.1,-0.011617559250078296,144,36597.57797557908
2023-06-13,353.3,21.1,0.0,5.9,2023-06-13,-36403.824966802305,62616.72496680231,26212.9,-0.007421338227205128,144,37873.76793555231
2023-06-14,220.0,19.9,0.0,4.9,2023-06-14,8715.64591133449,38408.25408866551,47123.9,-0.008979758327143504,144,29147.41424491551
2023-06-15,273.4,23.5,0.0,5.3,2023-06-15,-8143.172154167165,48118.57215416717,39975.4,-0.007039165999983951,144,37212.46766197967
2023-06-16,473.3,20.1,0.0,6.4,2023-06-16,-5585.610635852354,84505.41063585236,78919.8,0.009751666558270217,144,60685.41063585236
2023-06-17,226.79999999999998,16.8,0.0,4.8,2023-06-17,51400.81753709164,39472.58246290835,90873.4,0.024086135422334023,144,85967.13715040835
2023-06-18,313.3,23.9,0.0,7.0,2023-06-18,-7531.079103645621,56427.07910364562,48896.0,0.0012200198237892323,144,38969.31738489562
2023-06-19,206.7,21.4,0.0,5.3,2023-06-19,-1370.7962352988689,37074.39623529887,35703.6,-0.011617559250094469,150,27862.278071236367
2023-06-20,186.7,21.3,0.0,7.0,2023-06-20,14385.031716753409,32587.268283246594,46972.3,-0.007421338227197864,150,30390.285373090344
2023-06-21,40.2,21.2,0.0,9.9,2023-06-21,56899.10045376633,6472.399546233668,63371.5,-0.008979758327138513,150,30258.174936858668
2023-06-22,246.7,18.7,0.0,5.8,2023-06-22,9122.002416242198,43702.397583757804,52824.4,-0.0070391660000161255,150,36005.436646257804
2023-06-23,360.0,17.4,0.0,8.3,2023-06-23,6168.961115035199,65349.5388849648,71518.5,0.009751666558289676,150,68574.16315254293
2023-06-24,220.2,20.7,0.0,5.5,2023-06-24,71682.85914082723,38625.84085917277,110308.7,0.024086135422328535,150,84539.43851542278
2023-06-25,420.0,22.3,0.0,7.3,2023-06-25,-14001.028304343497,76886.6283043435,62885.6,0.0012200198237727643,150,58705.686898093496
2023-06-26,40.2,22.7,0.0,12.7,2023-06-26,31696.583424353732,6444.816575646269,38141.4,-0.011617559250090226,156,28632.91618502127
2023-06-27,340.0,17.5,0.0,13.0,2023-06-27,-26693.16298316748,62341.26298316748,35648.1,-0.007421338227214,156,41472.14384254248
2023-06-28,40.2,18.3,0.0,5.5,2023-06-28,44863.38068702763,6479.319312972362,51342.7,-0.008979758327133526,156,27872.534156722362
2023-06-29,40.2,16.2,0.0,8.8,2023-06-29,31479.32134501276,6301.978654987242,37781.3,-0.007039166000006678,156,37604.863420612244
2023-06-30,120.2,16.6,0.0,6.9,2023-06-30,77127.18780118978,20288.512198810222,97415.7,0.009751666558303151,156,38457.70751131022
2023-07-01,113.5,17.9,0.0,6.9,2023-07-01,87711.58999555101,18845.910004448982,106557.5,0.024086135422323053,182,68940.86703569899
2023-07-02,253.5,16.9,0.0,10.8,2023-07-02,21159.82829254288,46285.47170745712,67445.3,0.0012200198237480701,182,49148.81667816025
2023-07-03,40.2,12.8,0.0,11.8,2023-07-03,30147.700774165252,6199.699225834748,36347.4,-0.011617559250094481,189,27823.50586645975
2023-07-04,60.2,15.5,0.0,8.5,2023-07-04,34362.87678349958,9095.623216500422,43458.5,-0.007421338227219983,189,36705.84782587542
2023-07-05,153.4,16.3,0.0,8.6,2023-07-05,42487.17781834168,27579.822181658317,70067.0,-0.008979758327140494,189,38662.67179103332
2023-07-06,280.1,16.5,0.0,6.1,2023-07-06,1047.3035990989592,50594.29640090104,51641.6,-0.0070391659999972335,189,39485.16554152604
2023-07-07,240.20000000000002,19.7,0.0,3.9,2023-07-07,18843.707017909306,43114.692982090695,61958.4,0.00975166655832261,189,49429.504505528195
2023-07-08,660.0,20.9,0.0,4.8,2023-07-08,-34465.23569900906,124976.43569900906,90511.2,0.02408613542234413,189,128272.00381424344
2023-07-09,306.7,25.6,0.0,5.2,2023-07-09,3580.78963620017,57824.71036379983,61405.5,0.0012200198237233765,189,38003.33145754983
2023-07-10,293.3,19.5,0.0,5.2,2023-07-10,-17319.986480985666,55877.38648098567,38557.4,-0.01161755925008682,196,31964.568121610668
2023-07-11,106.9,17.1,0.0,9.6,2023-07-11,23217.439764065402,17923.8602359346,41141.3,-0.007421338227199471,196,30617.9432437471
2023-07-12,260.0,18.3,0.0,7.5,2023-07-12,34847.22945693675,50117.17054306324,84964.4,-0.008979758327147461,196,36990.35316025074
2023-07-13,73.60000000000001,17.1,0.0,7.6,2023-07-13,34735.1948347166,11819.6051652834,46554.8,-0.007039166000029408,196,27139.1588762209
2023-07-14,526.7,18.9,0.0,6.2,2023-07-14,-37671.31996663757,105018.01996663757,67346.7,0.009751666558339075,196,68844.46137288757
2023-07-15,166.9,19.8,0.0,10.7,2023-07-15,61036.744542065506,30758.8554579345,91795.6,0.024086135422341552,196,87840.5117079345
2023-07-16,80.3,17.7,0.0,11.0,2023-07-16,48220.28139322987,11850.718606770135,60071.0,0.0012200198237069077,196,34755.59946614513
2023-07-17,80.3,15.5,0.0,8.7,2023-07-17,35280.00221098045,12923.897789019551,48203.9,-0.011617559250091078,203,34195.43294526955
2023-07-18,73.6,15.3,0.0,7.6,2023-07-18,43725.68035863074,10528.719641369256,54254.4,-0.007421338227205454,203,29222.963781994258
2023-07-19,60.300000000000004,14.8,0.0,9.0,2023-07-19,74824.36131155482,8638.938688445178,83463.3,-0.008979758327131044,203,36802.80001657018
2023-07-20,73.5,15.3,0.0,8.4,2023-07-20,44328.81632399266,10411.483676007343,54740.3,-0.007039166000019961,203,30997.184847882345
2023-07-21,140.1,15.1,0.0,5.1,2023-07-21,53512.131470433975,26021.468529566035,79533.6,0.009751666558358534,203,49243.02517019103
2023-07-22,613.4,16.0,0.0,6.6,2023-07-22,-42218.48524564743,132430.38524564743,90211.9,0.024086135422333163,203,147140.87548002243
2023-07-23,360.1,18.9,0.0,6.4,2023-07-23,-22203.098067478328,76905.19806747833,54702.1,0.0012200198238079014,203,50797.451973728326
2023-07-24,486.7,17.7,0.0,7.2,2023-07-24,-50986.61416269947,107154.01416269947,56167.4,-0.011617559250086833,210,63346.721193949474
2023-07-25,73.4,14.7,0.0,11.6,2023-07-25,42436.139060821224,10528.06093917877,52964.2,-0.007421338227198188,210,33652.15664230377
2023-07-26,240.1,17.3,0.0,14.4,2023-07-26,31139.17251969919,52154.32748030081,83293.5,-0.008979758327126055,210,48255.254482253935
2023-07-27,300.1,17.1,0.0,5.9,2023-07-27,-8215.980849479609,64834.38084947961,56618.4,-0.0070391660000188126,210,48133.61327135461
2023-07-28,500.0,17.5,0.0,5.3,2023-07-28,-21856.76895169179,113364.16895169178,91507.4,0.009751666558375002,210,81787.34668606678
2023-07-29,133.5,20.3,0.0,6.3,2023-07-29,60226.10571655979,25133.994283440214,85360.1,0.024086135422330585,210,80263.89272094022
2023-07-30,73.5,18.8,0.0,6.9,2023-07-30,39176.04634458995,11999.653655410048,51175.7,0.0012200198237832063,210,33106.628264785046
2023-07-31,246.7,18.2,0.0,6.4,2023-07-31,441.39562869905785,55210.70437130094,55652.1,-0.011617559250091088,217,43648.36355098844
2023-08-01,240.0,18.6,0.0,8.2,2023-08-01,-10668.61150977321,52970.81150977321,42302.2,-0.0074213382272041726,248,39721.84471289821
2023-08-02,213.4,19.6,0.0,6.7,2023-08-02,27338.764657532993,46827.73534246701,74166.5,-0.00897975832714498,248,44215.92015692013
2023-08-03,66.8,18.3,0.0,9.1,2023-08-03,36467.71399620523,9936.586003794771,46404.3,-0.0070391660000010715,248,28488.19342566977
2023-08-04,166.7,16.9,0.0,11.6,2023-08-04,31178.702579594334,35408.89742040567,66587.6,0.009751666558297028,248,64617.95015478067
2023-08-05,320.1,15.8,0.0,7.0,2023-08-05,24275.282981335913,75140.71701866409,99416.0,0.0240861354223251,248,109869.40451866409
2023-08-06,320.0,18.0,0.0,7.0,2023-08-06,-13881.616074709054,75923.71607470905,62042.1,0.0012200198237585136,248,52639.67310595905
2023-08-07,80.10000000000001,15.7,0.0,14.8,2023-08-07,37976.38385992579,13255.516140074213,51231.9,-0.011617559250083427,256,31694.061061949214
2023-08-08,33.5,11.7,0.0,17.0,2023-08-08,43734.81549631902,714.5845036809812,44449.4,-0.007421338227196907,256,24003.58840993098
2023-08-09,66.8,13.5,0.0,12.2,2023-08-09,52046.56099536819,9561.23900463181,61607.8,-0.008979758327116606,256,35178.80150463181
2023-08-10,333.3,13.8,0.0,7.9,2023-08-10,-14589.81866467632,81656.91866467633,67067.1,-0.0070391659999999205,256,27938.211633426326
2023-08-11,66.9,19.7,0.0,6.7,2023-08-11,100589.52179297285,9108.278207027155,109697.8,0.009751666558313494,256,42803.75086327716
2023-08-12,106.9,20.1,0.0,6.9,2023-08-12,76354.29059557707,19634.50940442293,95988.8,0.024086135422322522,256,75818.89221692293
2023-08-13,46.9,17.8,0.0,7.8,2023-08-13,45585.888413110995,3110.311586889,48696.2,0.0012200198237420441,256,35847.803774389
2023-08-14,73.4,18.1,0.0,6.0,2023-08-14,47706.36837589684,10393.131624103158,58099.5,-0.0116175592500996,264,42822.16678035316
2023-08-15,66.8,20.1,0.0,7.2,2023-08-15,69871.27875916082,10809.721240839182,80681.0,-0.007421338227213046,264,44622.85405333918
2023-08-16,40.2,15.9,0.0,8.1,2023-08-16,80958.96147514961,3236.538524850391,84195.5,-0.00897975832713553,264,49234.24946235039
2023-08-17,40.2,19.5,0.0,5.5,2023-08-17,82206.20495337523,3219.5950466247755,85425.8,-0.007039165999998771,264,45672.032546624774
2023-08-18,400.1,20.4,0.0,4.9,2023-08-18,-1555.6480862409226,104966.04808624092,103410.4,0.009751666558332952,264,92430.80882842842
2023-08-19,180.0,22.7,0.0,9.2,2023-08-19,69636.7853972181,41876.914602781886,111513.7,0.024086135422317034,264,114397.82085278188
2023-08-20,173.4,21.2,0.0,7.4,2023-08-20,19564.90047821567,40054.49952178433,59619.4,0.0012200198238183609,264,61125.66553740933
2023-08-21,353.3,19.1,0.0,5.9,2023-08-21,-25581.96046303409,86724.96046303409,61143.0,-0.011617559250091941,272,32549.60108803409
2023-08-22,120.2,19.7,0.0,7.1,2023-08-22,29192.134510400116,23168.165489599887,52360.3,-0.007421338227205781,272,42043.56197397489
2023-08-23,146.8,16.5,0.0,6.5,2023-08-23,30020.335137255344,30639.46486274466,60659.8,-0.00897975832713054,272,46205.02736274466
2023-08-24,66.8,17.7,0.0,4.5,2023-08-24,60487.18417430042,10048.715825699577,70535.9,-0.007039165999989327,272,39527.772466324575
2023-08-25,100.10000000000001,17.2,0.0,4.5,2023-08-25,105477.19224506136,20137.20775493863,125614.4,0.009751666558346429,272,52447.99877056363
2023-08-26,360.0,17.7,0.0,3.5,2023-08-26,103338.151228981,87308.64877101898,190646.8,0.024086135422335207,272,95725.43588039398
2023-08-27,293.4,17.1,0.0,4.8,2023-08-27,11201.833993341672,70215.26600665833,81417.1,0.0012200198238101177,272,68632.41981525208
2023-08-28,40.2,16.5,0.0,5.0,2023-08-28,40476.13630954019,7940.063690459807,48416.2,-0.01161755925008428,280,28233.751190459807
2023-08-29,93.4,16.6,0.0,5.8,2023-08-29,28402.234135698283,22470.965864301714,50873.2,-0.007421338227211762,280,33602.68168461422
2023-08-30,80.0,17.3,0.0,3.8,2023-08-30,25020.420943314675,20745.279056685322,45765.7,-0.008979758327137507,280,33858.10815824782
2023-08-31,346.7,19.3,0.0,6.1,2023-08-31,-32827.711779831676,85988.21177983168,53160.5,-0.007039166000029797,280,25349.754748581676
2023-09-01,540.0,19.0,0.0,7.3,2023-09-01,-42225.098633590635,126105.29863359063,83880.2,0.009751666558365886,315,104325.00761796563
2023-09-02,140.1,15.1,0.0,8.6,2023-09-02,124846.17296220156,34240.42703779844,159086.6,0.024086135422329725,315,100846.49735029845
2023-09-03,46.9,17.2,0.0,5.1,2023-09-03,72935.57837768394,20442.62162231605,93378.2,0.001220019823785425,315,38073.68998169105
2023-09-04,66.8,20.3,0.0,7.3,2023-09-04,12996.748570359363,27116.351429640636,40113.1,-0.011617559250088536,324,24416.63927143751
2023-09-05,160.1,18.5,0.0,6.0,2023-09-05,-4604.343545974669,49581.14354597467,44976.8,-0.007421338227214652,324,44416.96190534967
2023-09-06,360.0,19.9,0.0,3.8,2023-09-06,-42630.6283060324,94624.0283060324,51993.4,-0.008979758327144477,324,25103.2783060324
2023-09-07,360.0,23.8,0.0,5.1,2023-09-07,-42050.87042186388,95293.47042186388,53242.6,-0.007039166000012055,324,30101.34542186388
2023-09-08,540.0,26.1,0.0,5.4,2023-09-08,-46958.09417557619,128569.79417557619,81611.7,0.009751666558385346,324,96578.14183182619
2023-09-09,366.8,23.2,0.0,6.9,2023-09-09,17453.57501785207,92690.92498214793,110144.5,0.024086135422327144,324,91138.50310714793
2023-09-10,120.1,21.6,0.0,4.0,2023-09-10,20235.95764082291,48500.04235917709,68736.0,0.0012200198237689564,324,47661.535767380214
2023-09-11,33.5,19.2,0.0,9.7,2023-09-11,6478.732149333562,32446.367850666436,38925.1,-0.011617559250072374,333,28268.911795978936
2023-09-12,293.3,16.1,0.0,7.1,2023-09-12,-43013.38378492917,84684.98378492917,41671.6,-0.007421338227220636,333,26519.659566179165
2023-09-13,360.0,14.2,0.0,8.3,2023-09-13,-56065.07984048025,97615.57984048025,41550.5,-0.008979758327151444,333,35046.03296548025
2023-09-14,180.0,14.9,0.0,8.6,2023-09-14,-27897.137073232858,63007.237073232856,35110.1,-0.007039166000010906,333,63571.09113817426
2023-09-15,60.300000000000004,16.5,0.0,4.9,2023-09-15,38956.45869866647,35810.94130133352,74767.4,0.009751666558401812,333,50753.27430914602
2023-09-16,406.7,14.4,0.0,6.3,2023-09-16,17946.32986251195,99345.47013748805,117291.8,0.024086135422348224,333,121960.74357498805
2023-09-17,326.7,18.2,0.0,3.8,2023-09-17,-20460.826419698802,88644.8264196988,68184.0,0.0012200198237524885,333,24087.181888448802
2023-09-18,73.39999999999999,19.4,0.0,10.0,2023-09-18,639.2591093745577,42931.74089062544,43571.0,-0.011617559250088548,342,36428.91520703169
2023-09-19,100.10000000000001,14.7,0.0,8.4,2023-09-19,-1789.484619566676,46790.38461956668,45000.9,-0.007421338227200121,342,46250.072668883084
2023-09-20,40.2,16.9,0.0,10.6,2023-09-20,24792.091843703398,35606.8081562966,60398.9,-0.008979758327146457,342,34686.05766801535
2023-09-21,213.4,16.9,0.0,7.8,2023-09-21,-21230.062697786685,63165.96269778669,41935.9,-0.00703916600000146,342,48300.61015872419
2023-09-22,193.4,17.0,0.0,6.2,2023-09-22,34597.26797554146,53734.73202445854,88332.0,0.009751666558323838,342,60497.40829398979
2023-09-23,193.5,13.9,0.0,7.6,2023-09-23,81609.72292498742,51663.27707501258,133273.0,0.024086135422345643,342,101341.39035626258
2023-09-24,46.9,15.6,0.0,11.2,2023-09-24,42450.50268214687,30921.797317853132,73372.3,0.0012200198237360196,342,42171.97114597813
2023-09-25,60.1,17.2,0.0,11.8,2023-09-25,5730.048784943465,31133.651215056532,36863.7,-0.011617559250080886,351,30151.291595915907
2023-09-26,246.6,18.6,0.0,11.2,2023-09-26,-15120.294907835581,56627.79490783558,41507.5,-0.007421338227206104,351,38569.49022033558
2023-09-27,180.1,16.7,0.0,7.7,2023-09-27,5159.412135086139,44115.887864913864,49275.3,-0.00897975832713004,351,36171.678880538864
2023-09-28,60.199999999999996,18.4,0.0,11.4,2023-09-28,22341.113640763266,21592.386359236734,43933.5,-0.007039165999992014,351,28526.334601424234
2023-09-29,120.1,15.8,0.0,9.4,2023-09-29,65513.339605638794,20342.260394361212,85855.6,0.009751666558337315,351,47586.15297248621
2023-09-30,133.4,13.8,0.0,10.0,2023-09-30,107107.4109892911,16411.98901070891,123519.4,0.024086135422337257,351,83151.8874482089
2023-10-01,0.0,15.0,0.0,5.7,2023-10-01,56676.215244619365,4624.784755380633,61301.0,0.0012200198237113263,390,27380.269130380635
2023-10-02,0.0,15.6,0.0,6.6,2023-10-02,37648.0046365522,2584.1953634477964,40232.2,-0.011617559250085143,400,19777.548879072798
2023-10-03,0.0,14.8,0.0,10.2,2023-10-03,35765.4356805241,1068.8643194759072,36834.3,-0.007421338227212089,400,23725.741272600906
2023-10-04,0.0,14.0,0.0,11.0,2023-10-04,29801.22596208758,172.7740379124195,29974.0,-0.00897975832712505,400,24116.76427228742
2023-10-05,0.0,14.7,0.0,11.9,2023-10-05,32724.3,0.0,32724.3,-0.007039165999982569,400,35133.37109375
2023-10-06,0.0,15.1,0.0,14.6,2023-10-06,45297.47515024284,1159.1248497571573,46456.6,0.009751666558356773,400,36375.01156850716
2023-10-07,0.0,10.6,0.0,11.1,2023-10-07,77622.29400777294,2789.805992227063,80412.1,0.024086135422334676,400,66622.02474222706
2023-10-08,0.0,10.0,0.0,5.1,2023-10-08,30078.569771247854,2918.9302287521455,32997.5,0.0012200198237958676,400,26255.512260002146
2023-10-09,0.0,10.7,0.0,5.0,2023-10-09,23850.823068814512,4963.276931185488,28814.1,-0.011617559250080898,410,21812.480056185486
2023-10-10,0.0,15.0,0.0,8.7,2023-10-10,22112.764139155606,7564.135860844396,29676.9,-0.007421338227191574,410,32678.680782719395
2023-10-11,0.0,11.9,0.0,15.4,2023-10-11,13089.11591466491,10579.484085335089,23668.6,-0.008979758327143976,410,24018.79853846009
2023-10-12,0.0,11.3,0.0,13.3,2023-10-12,23753.796601310933,14041.60339868907,37795.4,-0.00703916599998142,410,26256.88562525157
2023-10-13,0.0,11.7,0.0,11.3,2023-10-13,29754.29281358386,22308.507186416144,52062.8,0.009751666558278797,410,47755.960311416144
2023-10-14,0.0,10.0,0.0,18.6,2023-10-14,36522.00045645774,27001.999543542264,63524.0,0.024086135422332098,410,79880.04251229226
2023-10-15,0.0,8.7,0.0,16.4,2023-10-15,14483.377240782898,26038.7227592171,40522.1,0.0012200198237711736,410,35582.0245170296
2023-10-16,0.0,10.4,0.0,6.9,2023-10-16,-8165.844764365524,29930.144764365523,21764.3,-0.011617559250085155,420,23624.821033896773
2023-10-17,0.0,11.9,0.0,8.4,2023-10-17,-3089.055638202306,33963.45563820231,30874.4,-0.007421338227197559,420,27072.052806171057
2023-10-18,0.0,12.6,0.0,8.5,2023-10-18,-8742.711008867751,37816.71100886775,29074.0,-0.008979758327138985,420,33433.02936824275
2023-10-19,0.0,8.4,0.0,14.1,2023-10-19,-7775.051237310618,41600.751237310615,33825.7,-0.007039166000005297,420,38810.605729498115
2023-10-20,0.0,7.1,0.0,11.6,2023-10-20,41219.18745045698,53257.612549543024,94476.8,0.009751666558298257,420,62739.486572980524
2023-10-21,0.0,8.3,0.0,13.5,2023-10-21,66657.65857462719,57305.04142537281,123962.7,0.024086135422323705,420,89143.05900349781
2023-10-22,0.0,12.3,0.0,9.2,2023-10-22,2562.3193662615595,51418.48063373844,53980.8,0.0012200198237629304,420,52801.73869037907
2023-10-23,0.0,10.3,0.0,3.6,2023-10-23,-26061.969563760635,53536.56956376063,27474.6,-0.01161755925008941,430,38775.15452469813
2023-10-24,0.0,12.8,0.0,7.4,2023-10-24,-31350.055353744094,55558.055353744094,24208.0,-0.007421338227213695,430,38471.412775619094
2023-10-25,0.0,9.2,0.0,8.1,2023-10-25,-20448.236105558906,57003.4361055589,36555.2,-0.008979758327133998,430,41301.0982149339
2023-10-26,0.0,9.0,0.0,6.1,2023-10-26,-20201.687195773462,58108.68719577346,37907.0,-0.007039166000004148,430,46694.12860202346
2023-10-27,0.0,7.3,0.0,2.4,2023-10-27,-11446.334505278239,71192.33450527824,59746.0,0.009751666558314723,430,72969.39920254386
2023-10-28,0.0,7.0,0.0,6.8,2023-10-28,64926.029906643176,74713.67009335684,139639.7,0.024086135422321128,430,96582.12321835684
2023-10-29,0.0,8.5,0.0,8.0,2023-10-29,-14288.191299609745,59203.59129960975,44915.4,0.0012200198237382375,430,54286.1767488285
2023-10-30,0.0,8.1,0.0,4.6,2023-10-30,-22311.564224926442,58802.06422492644,36490.5,-0.011617559250093668,440,47497.70582648894
2023-10-31,0.0,6.6,0.0,5.4,2023-10-31,-13672.743346947529,57545.04334694753,43872.3,-0.007421338227219678,440,44831.63807351003
2023-11-01,0.0,6.9,0.0,14.3,2023-11-01,-14955.589837232692,56540.68983723269,41585.1,-0.008979758327152924,484,43598.14784504519
2023-11-02,0.0,9.8,0.0,13.2,2023-11-02,-9528.073972760569,55195.67397276057,45667.6,-0.007039165999986407,484,41321.86147276057
2023-11-03,0.0,11.5,0.0,9.1,2023-11-03,24258.81198250575,69044.88801749425,93303.7,0.009751666558331191,484,81100.78938468175
2023-11-04,0.0,11.3,0.0,7.9,2023-11-04,71494.06240832436,68639.63759167565,140133.7,0.024086135422342208,484,101824.14540417565
2023-11-05,0.0,9.8,0.0,5.5,2023-11-05,7188.233001128974,51259.866998871024,58448.1,0.0012200198238310046,484,49286.81414242571
2023-11-06,0.0,9.5,0.0,2.5,2023-11-06,-10967.706977845839,49581.70697784584,38614.0,-0.011617559250086007,495,42764.10395050209
2023-11-07,0.0,10.2,0.0,2.5,2023-11-07,-33497.396157776544,48514.796157776545,15017.4,-0.007421338227212413,495,43911.591079651545
2023-11-08,0.0,8.0,0.0,10.3,2023-11-08,3160.5038547830336,47119.29614521697,50279.8,-0.008979758327147935,495,43154.037112013844
2023-11-09,0.0,9.4,0.0,6.2,2023-11-09,-3754.7617829094524,45867.86178290945,42113.1,-0.007039166000026877,495,38817.87154853445
2023-11-10,0.0,8.3,0.0,5.8,2023-11-10,-4887.939524846755,63773.63952484675,58885.7,0.009751666558347655,495,67050.25207367487
2023-11-11,0.0,6.6,0.0,2.9,2023-11-11,38587.662134141996,64322.63786585801,102910.3,0.024086135422339627,495,84461.167162733
2023-11-12,0.0,7.7,0.0,1.6,2023-11-12,14253.75743608336,44475.04256391664,58728.8,0.0012200198238063115,495,43457.478904248674
2023-11-13,0.0,7.5,0.0,8.1,2023-11-13,-6472.289725295872,44165.88972529587,37693.6,-0.011617559250102182,506,34094.69148310837
2023-11-14,0.0,7.0,0.0,4.8,2023-11-14,-5831.325255481715,44745.72525548172,38914.4,-0.0074213382272051475,506,36724.59927891922
2023-11-15,0.0,5.8,0.0,4.9,2023-11-15,-5852.934050420976,44994.33405042098,39141.4,-0.008979758327131515,506,37378.81940198348
2023-11-16,0.0,2.5,0.0,5.7,2023-11-16,524.1710260159671,45400.82897398403,45925.0,-0.007039166000017431,506,40269.76500914028
2023-11-17,0.0,3.8,0.0,3.7,2023-11-17,5430.701559216701,68498.9984407833,73929.7,0.009751666558367117,506,69761.04946617392
2023-11-18,0.0,5.5,0.0,11.4,2023-11-18,36618.51416556307,70574.28583443693,107192.8,0.02408613542233414,506,98898.13739693693
2023-11-19,0.0,6.2,0.0,11.4,2023-11-19,9057.97129641429,48242.12870358571,57300.1,0.001220019823781617,506,51703.599162570084
2023-11-20,0.0,7.1,0.0,3.3,2023-11-20,-709.3450458267907,48811.74504582679,48102.4,-0.011617559250086017,517,43455.57170598304
2023-11-21,0.0,5.2,0.0,5.3,2023-11-21,-2783.70380907019,50254.30380907019,47470.6,-0.007421338227197882,517,44493.20419969519
2023-11-22,0.0,9.9,0.0,9.9,2023-11-22,-3040.7685687102567,51189.76856871026,48149.0,-0.008979758327138484,517,44985.16651792901
2023-11-23,0.0,9.5,0.0,17.6,2023-11-23,-12485.553328641116,52118.653328641114,39633.1,-0.007039166000016282,517,44253.687996609864
2023-11-24,0.0,4.9,0.0,18.7,2023-11-24,-9069.209433832119,79011.70943383212,69942.5,0.009751666558380591,517,77890.33931664462
2023-11-25,0.0,5.5,0.0,7.6,2023-11-25,23960.438642581503,80906.2613574185,104866.7,0.02408613542232866,517,73314.6383105435
2023-11-26,0.0,3.2,0.0,8.1,2023-11-26,4697.576276726657,54137.92372327334,58835.5,0.0012200198237733747,517,45719.40516858584
2023-11-27,0.0,3.5,0.0,6.6,2023-11-27,-19428.407501225898,53537.8075012259,34109.4,-0.011617559250090274,528,41488.6453918509
2023-11-28,0.0,-1.1,0.0,6.2,2023-11-28,-13011.53218791756,53826.03218791756,40814.5,-0.007421338227203866,528,33824.76460979256
2023-11-29,0.0,0.1,0.0,3.9,2023-11-29,-10349.391191001872,53497.89119100187,43148.5,-0.008979758327145454,528,39536.72419881437
2023-11-30,0.0,0.6,0.0,3.1,2023-11-30,-6156.064686351623,53031.964686351625,46875.9,-0.007039166000015132,528,40025.942225414125
2023-12-01,0.0,-0.8,0.0,3.0,2023-12-01,-22988.349738573037,81829.44973857304,58841.1,0.009751666558305613,576,39085.777863573036
2023-12-02,0.0,1.3,0.0,5.4,2023-12-02,24777.039708567143,81768.66029143285,106545.7,0.024086135422346833,576,58207.205213307854
2023-12-03,0.0,1.1,0.0,5.8,2023-12-03,-12410.007335790426,49062.20733579042,36652.2,0.0012200198237486803,576,47090.475524266985
2023-12-04,0.0,1.3,0.0,3.8,2023-12-04,-23446.861540391612,46188.46154039161,22741.6,-0.011617559250082612,588,39756.91417711036
2023-12-05,0.0,-1.3,0.0,3.2,2023-12-05,-21237.699659652422,44634.99965965242,23397.3,-0.007421338227183351,588,30961.40395652742
2023-12-06,0.0,1.0,0.0,2.9,2023-12-06,-12768.17943601776,42702.27943601776,29934.1,-0.008979758327129037,588,32972.34193601776
2023-12-07,0.0,0.8,0.0,4.9,2023-12-07,-18447.115360801712,40776.01536080171,22328.9,-0.0070391659999973905,588,30564.102274864214
2023-12-08,0.0,2.6,0.0,7.6,2023-12-08,-7729.0923430180555,71682.39234301806,63953.3,0.009751666558322075,588,72955.25354907275
2023-12-09,0.0,5.9,0.0,10.4,2023-12-09,25369.552523447113,70180.74747655289,95550.3,0.02408613542234425,588,90239.95255467789
2023-12-10,0.0,5.8,0.0,9.1,2023-12-10,-1995.2586214168805,32368.658621416882,30373.4,0.0012200198237322124,588,34292.24907551844
2023-12-11,0.0,4.6,0.0,4.8,2023-12-11,7080.784929495425,28303.915070504572,35384.7,-0.011617559250074952,600,24615.832306832697
2023-12-12,0.0,3.1,0.0,6.3,2023-12-12,4780.231582200195,26144.168417799807,30924.4,-0.007421338227212737,600,20790.141562331057
2023-12-13,0.0,0.0,0.0,5.1,2023-12-13,10812.380123849463,23960.719876150535,34773.1,-0.008979758327136001,600,17309.408840994285
2023-12-14,0.0,3.4,0.0,8.0,2023-12-14,9281.53769084403,22109.56230915597,31391.1,-0.007039165999996241,600,19651.68486774972
2023-12-15,0.0,8.2,0.0,6.5,2023-12-15,9446.238746881601,63107.0612531184,72553.3,0.009751666558341535,600,64894.93613104809
